polymer,system,A2_unnormalized,deltaGmin,deltaGmax,N,A2_normalized,A2_normalized_win10,A2_normalized_win20,A2_normalized_win30,deltaGmax_win10,deltaGmax_win20,deltaGmax_win30
1632,fe_virial_batch_100k_11_0,147.59267308287735,0.0,1.1980050708765433,28,0.18825596056489458,0.10911014628172722,0.09091097981314344,0.054730371123473696,1.1234358752283253,1.0186751839302561,0.8880902299826846
1633,fe_virial_batch_100k_11_0,-20.573872352313153,0.0,0.6483616311271772,28,-0.02624218412284841,-0.04002191597112979,-0.04464373370561487,-0.05893999680032294,0.6300901752283263,0.595494896156243,0.5389350040567584
1634,fe_virial_batch_100k_11_0,-394.7253064335787,0.0,0.7898825476480635,28,-0.503476156165279,-0.3363613958593431,-0.28378654513631246,-0.2070169370376636,0.7899978974505473,0.7481761839302565,0.6885978966493513
1635,fe_virial_batch_100k_11_0,-16.44378262158458,0.0,1.5340231602069894,30,-0.018270869579538423,-0.06322255566079771,-0.08796368192596582,-0.06915330328844267,1.4769206530061045,1.3842082172635897,1.2647482929456466
1636,fe_virial_batch_100k_11_0,-124.95632906909982,0.0,1.1857849632945276,30,-0.13884036563233312,-0.07628490341478886,-0.07743222048371763,-0.07327707707268204,1.1432161974505493,1.0523766283747014,0.9627844077604621
1637,fe_virial_batch_100k_11_0,159.37468480558158,0.0,1.2307879920925089,30,0.17708298311731285,0.18251883936900357,0.17580631142935785,0.1801935524321181,1.169243964117215,1.156430935045132,1.0817879262789807
1638,fe_virial_batch_100k_11_0,207.08694355524315,0.0,1.6945624935403218,30,0.23009660395027018,0.19976538076961473,0.16455606901341058,0.15672139135622368,1.6260902530061032,1.5030659739340215,1.3893632818345367
1639,fe_virial_batch_100k_11_0,177.49046243564294,0.0,1.2248125476480645,30,0.19721162492849215,0.21785874254074325,0.19939809257400315,0.18872667214219868,1.1905660863394374,1.0979022728191459,0.994959004056759
1640,fe_virial_batch_100k_11_0,224.95500694070134,0.0,2.1405076587591747,32,0.21968262396552865,0.1905646019416132,0.1868867590315964,0.1478160992512722,2.050440453006104,1.8989216450413664,1.7129019447974996
1641,fe_virial_batch_100k_11_0,88.402688100037,0.0,1.3689784089049548,32,0.08633075009769238,0.036509116204535716,0.01724831826364761,0.01757448237184275,1.3249401974505484,1.277636979489576,1.2245292447974996
1642,fe_virial_batch_100k_11_0,281.26620472858264,0.0,2.3068316299611937,32,0.2746740280552565,0.22436261204256117,0.20683829505114673,0.17887296173771872,2.1914358530061047,2.0798903561524784,1.9148586114641664
1643,fe_virial_batch_100k_11_0,22.06806104848959,0.0,2.0269013254258423,32,0.021550840867665615,0.019124076657669128,-0.005321253106905809,0.03231210219979301,1.947010830783881,1.8399783561524792,1.742736711464166
1644,fe_virial_batch_100k_11_0,292.23513624933526,0.0,2.017375604651434,32,0.28538587524349146,0.25983081651073653,0.21979687556604355,0.2115509228599772,1.953827286339437,1.8507077339302558,1.737960278130833
1645,fe_virial_batch_100k_11_0,270.7383858341586,0.0,2.2875055729119547,34,0.23420275591190187,0.19259888392861674,0.15007841606950878,0.14572817583742662,2.2262445530061035,2.104151478374701,1.9754331188715737
1646,fe_virial_batch_100k_11_0,-233.90994847826124,0.0,1.519577075571621,34,-0.20234424608846127,-0.2081998753017831,-0.23670275988484468,-0.18782087961919613,1.4828531752283276,1.4109960461562425,1.35449018553824
1647,fe_virial_batch_100k_11_0,254.81251018895742,0.0,2.3098984365369533,34,0.22042604687626074,0.1690913483458814,0.09550878817977534,0.06492703404434524,2.2235146641172148,2.0637259894858118,1.9099283336863888
1648,fe_virial_batch_100k_11_0,-164.22981988820825,0.0,1.5517634042098767,34,-0.14206731824239469,0.012213801647420485,0.07205510198254739,0.06143908753921194,1.5631011418949923,1.5196489906006867,1.4259498151678693
1649,fe_virial_batch_100k_11_0,-263.9211068937175,0.0,2.37011329662786,34,-0.22830545579041303,-0.14965799350565862,-0.115979125370799,-0.10733961237148654,2.310172753006103,2.187800745041368,2.0038604559086104
1650,fe_virial_batch_100k_12_0,216.23467988949008,0.0,1.2314491602069884,28,0.27580954067537,0.25489954640397794,0.2327292120520005,0.18951762218818782,1.1332467863394367,0.9592801950413675,0.7460865966493515
1651,fe_virial_batch_100k_12_0,-89.32105386099143,0.0,0.292046852183416,28,-0.11392991563901968,-0.05587044014894605,-0.05900494960482627,-0.10499642628695531,0.27804171967277047,0.22394014060068707,0.12845465590861047
1652,fe_virial_batch_100k_12_0,18.119720120250644,0.0,0.7579368809813969,28,0.023111887908482964,-0.01064695285197123,-0.05299856052602489,-0.003907545175887502,0.6927250085616593,0.5945374672635899,0.5085607892419439
1653,fe_virial_batch_100k_12_0,246.44068626647527,0.0,0.9834323506897334,28,0.3143376100337695,0.3131261827381343,0.27868766944076806,0.3008220018704545,0.9423065530061041,0.8573328628229091,0.7980493336863888
1654,fe_virial_batch_100k_12_0,104.81318247779062,0.0,0.730005741072304,28,0.13369028377269213,0.15333054502000207,0.11453706176529461,0.09303308838652331,0.681560697450548,0.5813111617080342,0.47986181516786974
1655,fe_virial_batch_100k_12_0,-228.3586866039479,0.0,0.7731351602069898,30,-0.2537318740043865,-0.258184757595135,-0.2188477920692101,-0.15073745108148895,0.7304619418949927,0.6635210794895758,0.59939518553824
1656,fe_virial_batch_100k_12_0,-273.12556477737417,0.0,1.513069382429212,30,-0.30347284975263794,-0.21630468898230487,-0.22456656906699957,-0.1980113017962779,1.433791797450548,1.3051653228191458,1.1619444781308328
1657,fe_virial_batch_100k_12_0,-85.34314159826445,0.0,1.1387146299611937,30,-0.0948257128869605,-0.112946652470302,-0.1401915661435833,-0.10533220595566205,1.0201281418949928,0.885174828374701,0.7660683114641664
1658,fe_virial_batch_100k_12_0,161.25654170920862,0.0,1.4570186046514335,30,0.17917393523245403,0.19702920011262892,0.18489428289931883,0.16818930788844907,1.322615297450548,1.1933585117080343,1.0362424707234257
1659,fe_virial_batch_100k_12_0,-208.7085328676249,0.0,1.2923990744056384,30,-0.23189836985291656,-0.07289288759315743,-0.04555142290332838,-0.06408263766670624,1.2885398530061043,1.2023092561524793,1.0742932299826848
1660,fe_virial_batch_100k_12_0,316.62188940664316,0.0,1.628620848654321,32,0.30920106387367496,0.27352916901612495,0.24744614832890563,0.20923440959398698,1.5634451307838801,1.4717657005969234,1.3643381966493517
1661,fe_virial_batch_100k_12_0,66.15909205360198,0.0,1.5506134365369524,32,0.06460848833359568,0.14907770474652998,0.15265325367897853,0.157959622247501,1.5383695752283262,1.4760689183784648,1.3738102781308335
1662,fe_virial_batch_100k_12_0,230.97791178437467,0.0,1.5663867698702862,32,0.2255643669769284,0.2149646376969064,0.2005979928035752,0.1560291822646037,1.4871153418949925,1.3708680128229094,1.2448583225752772
1663,fe_virial_batch_100k_12_0,193.4855336849028,0.0,1.4394481032036197,32,0.1889507164891629,0.16902730961987128,0.11544091718321103,0.12091839401758976,1.3847904863394376,1.2894607239340206,1.2149080633160179
1664,fe_virial_batch_100k_12_0,30.89382466249536,0.0,1.5742373254258415,32,0.030169750646968124,0.06480133665050075,0.05197409898064261,0.03810309933114042,1.4736036863394373,1.3665592839302563,1.2658144040567594
1665,fe_virial_batch_100k_12_0,232.45124792852778,0.0,1.996254629961194,34,0.20108239440184064,0.18130524451756688,0.16712556678844828,0.1396260809485504,1.8720602987947526,1.7689078783747012,1.6622368559086105
1666,fe_virial_batch_100k_12_0,285.60550474618464,0.0,1.8413990744056385,34,0.24706358542057494,0.17778952178740315,0.1408581287293397,0.1324940420244701,1.7260337641172152,1.6345198505969227,1.5163872447974998
1667,fe_virial_batch_100k_12_0,271.46267268759175,0.0,1.7231316311271774,34,0.23482930163286483,0.22238031361262753,0.20857117312099782,0.17290557358390735,1.6799005974505483,1.5923667617080337,1.472969381834536
1668,fe_virial_batch_100k_12_0,269.46746306912075,0.0,1.5492412395786213,34,0.23310334175529476,0.1715394339914042,0.15452962832703074,0.1294070466393372,1.4896100384583129,1.407170268378465,1.295255563316018
1669,fe_virial_batch_100k_12_0,207.1617639164649,0.0,1.7913462713180996,34,0.17920567812842986,0.20953041841121492,0.16644900404597024,0.11330208553543562,1.766524641894993,1.6980368017117975,1.5855983299826841
1670,fe_virial_batch_100k_12_0,-97.6338909692834,0.0,1.942871852183416,36,-0.07533479241457053,-0.060872200353879684,-0.06032044527335557,-0.025778949011444115,1.8714517987947532,1.7871796394858126,1.673084867019722
1671,fe_virial_batch_100k_12_0,-291.773844861453,0.0,1.8081155729119542,36,-0.22513413955359027,-0.19088706453439985,-0.16065405034105848,-0.11114852151048502,1.7680156307838817,1.6819816394858123,1.6017093596123144
1672,fe_virial_batch_100k_12_0,211.86571362852163,0.0,2.195610741072305,36,0.16347663088620495,0.07850685411117261,0.07015773146127402,0.07565048230188945,2.022452964117215,1.9129852394858122,1.8061241040567586
1673,fe_virial_batch_100k_12_0,203.19805765194525,0.0,2.2854862966278597,36,0.15678862473143923,0.13807627876579634,0.1125833371398325,0.09728507712476363,2.2052015418949926,2.077238783930258,1.9415619114641667
1674,fe_virial_batch_100k_12_0,-120.18002032296647,0.0,1.718231629961193,36,-0.09273149716278277,-0.054803013450076585,-0.04612877778908364,-0.025714350362786575,1.6812071307838823,1.6009070894858113,1.5169960336863892
1675,fe_virial_batch_100k_12_0,81.84772595482794,0.0,1.307334852183415,30,0.0909419177275866,0.0668471390430723,0.007336977598510889,-0.02526506705508352,1.2101892530061034,1.0617666394858116,0.8738649707234248
1676,fe_virial_batch_100k_12_0,-122.97100382945827,0.0,0.811187350689734,30,-0.1366344486993981,-0.16396998621060602,-0.13350918010642163,-0.0741772195064128,0.7605083196727705,0.6793091739340205,0.6041258707234254
1677,fe_virial_batch_100k_12_0,-123.99542795464491,0.0,0.719384658759174,30,-0.13777269772738324,-0.15033479634372457,-0.15147200677018727,-0.12651183098059687,0.6770222752283258,0.5965736783747005,0.4992516299826847
1678,fe_virial_batch_100k_12_0,-17.284111807130007,0.0,0.7989186299611934,30,-0.019204568674588897,-0.03493687135724086,-0.04275155034087998,-0.02919963648123006,0.760126708561659,0.6985411461562426,0.6111604670197215
1679,fe_virial_batch_100k_12_0,-37.900030753831004,0.0,0.4794967157625457,30,-0.04211114528203445,-0.01760837204167705,-0.057578653713324573,-0.022515364318129404,0.4364349085616594,0.35230425615247885,0.27792724479749964
1680,fe_virial_batch_100k_12_0,89.15998669296037,0.0,1.6561576587591746,32,0.08707029950484411,-0.019520477403031627,-0.06838298096968858,-0.06508362851942931,1.5454159418949927,1.4043396728191446,1.282739511464167
1681,fe_virial_batch_100k_12_0,26.541646475472405,0.0,0.8867075188500816,32,0.02591957663620352,0.06840061060079233,0.03888400311287588,0.02531094096293523,0.8377940530061038,0.7985827128229097,0.7318107542609054
1682,fe_virial_batch_100k_12_0,87.16033854072785,0.0,1.3090449920925076,32,0.08511751810617954,0.08053766454461143,0.06468313245576188,0.038960105429137686,1.2405362876836417,1.101091572819146,0.9713914707234252
1683,fe_virial_batch_100k_12_0,231.92079143081352,0.0,1.2415148486543206,32,0.22648514788165383,0.11209055814484618,0.052673142101851166,0.05139893956743858,1.1395594863394367,1.03163217393402,0.9310896003530542
1684,fe_virial_batch_100k_12_0,126.54255116589826,0.0,0.7645541284675107,32,0.12357671012294752,0.07119176741865997,0.006055889089812392,-0.005415601867433741,0.7115241530061038,0.6312441128229095,0.5747318929456474
1685,fe_virial_batch_100k_12_0,102.56570787468662,0.0,1.6842257157625449,34,0.08872466079125141,0.019059778854173603,0.0052036991122475324,0.006547509799921511,1.562209108561659,1.4603555017117977,1.354260670723426
1686,fe_virial_batch_100k_12_0,175.04261895082112,0.0,1.4739108268736552,34,0.15142095064949923,0.047540973651370874,0.0013309363692060475,0.014462659584644978,1.3163248418949927,1.228590250596923,1.1546472522049072
1687,fe_virial_batch_100k_12_0,-122.47022070337933,0.0,1.2127196046514328,34,-0.10594309749427278,-0.02893313404411214,0.007892880601119154,0.016882650602658127,1.151399697450548,1.1021616450413672,1.0101112670197214
1688,fe_virial_batch_100k_12_0,-87.41957972150716,0.0,1.1846250173564001,34,-0.07562247380753215,-0.01602330386126358,-0.01383035087387517,-0.003520989306012823,1.1686625940138677,1.1187161961562428,1.0603371892419435
1689,fe_virial_batch_100k_12_0,127.25695725837568,0.0,1.2299857375432095,34,0.11008387306087862,0.149567232707964,0.14784842755770466,0.11122528433949193,1.2035645641172146,1.150047418378465,1.0682619892419443
1690,fe_virial_batch_100k_12_0,-285.04642813761234,0.0,2.0424022143147305,36,-0.21994323158766385,-0.14282542442225948,-0.10130194813629076,-0.0488549600474221,2.0374603307838814,1.9725066128229103,1.8699768781308326
1691,fe_virial_batch_100k_12_0,326.61462376035576,0.0,2.454783436536953,36,0.2520174566052128,0.2847195127365019,0.2774756197749456,0.24218731398757817,2.439660897450548,2.3557581728191455,2.2133327262789813
1692,fe_virial_batch_100k_12_0,-109.70110561153895,0.0,1.3069227698702854,36,-0.08464591482371832,-0.05087315561154322,-0.05704323016401676,-0.013810157807043944,1.2572108085616596,1.1953801239340205,1.1470141744271296
1693,fe_virial_batch_100k_12_0,-246.187388291237,0.0,1.9097473824292122,36,-0.18995940454570756,-0.12696473908743383,-0.09541853860367215,-0.04494110565000782,1.838638497450547,1.7235424172635887,1.6070271744271298
1694,fe_virial_batch_100k_12_0,-131.34629044465703,0.0,1.2099770490958772,36,-0.10134744633075388,-0.078296114258447,-0.06074575629595856,-0.054580496858825406,1.1815399641172153,1.1477073906006865,1.0903531040567587
1695,fe_virial_batch_100k_12_0,169.869733157593,0.0,2.204257515320986,38,0.117638319361214,0.10870804217898765,0.12506142461853537,0.14210152572613294,2.135753253006104,2.0031630561524794,1.8631606818345376
1696,fe_virial_batch_100k_12_0,126.91423646272534,0.0,1.6979474077389716,38,0.08789074547280148,0.0740272097991071,0.05779315255982679,0.06682669394411676,1.6281837641172148,1.5195652350451312,1.434329467019721
1697,fe_virial_batch_100k_12_0,16.67586249615469,0.0,1.8610222930987648,38,0.011548381230024022,0.05466906657456186,0.06015709404783093,0.08833263660341739,1.8344845974505495,1.7664194961562427,1.6844357892419437
1698,fe_virial_batch_100k_12_0,269.45009582409335,0.0,1.9405446299611928,38,0.1865997893518652,0.18408523871797902,0.1625641857887566,0.14040293647378788,1.8605574307838815,1.7748107783747,1.6514254003530549
1699,fe_virial_batch_100k_12_0,276.5960113797609,0.0,2.0165123824292106,38,0.19154848433501448,0.1535014245346667,0.12961345229466603,0.11040793302876953,1.9520386196727688,1.8406776728191454,1.7081423040567585
1700,fe_virial_batch_100k_12_0,42.346085025937484,0.0,1.0014012930987655,32,0.041353598658142074,-0.04310021025576893,-0.06786799512483144,-0.04608252099226352,0.9177203307838823,0.805382618378465,0.7133010003530548
1701,fe_virial_batch_100k_12_0,53.61474735102347,0.0,0.9040038486543206,32,0.052358151709983855,-0.04924360670999965,-0.04604620942531145,-0.03847191185053716,0.8007681974505481,0.7164817794895761,0.6201703262789807
1702,fe_virial_batch_100k_12_0,30.324316120791035,0.0,1.324916963294527,32,0.029613589961709996,0.0926244486971566,0.10882798951985494,0.06840348830867814,1.2540780752283265,1.1032848283747012,0.9145935373900922
1703,fe_virial_batch_100k_12_0,217.9846603589387,0.0,0.5118426046514328,32,0.21287564488177607,0.1420059701131311,0.09806285157526606,0.05495744026499677,0.4248718530061036,0.39831534060068724,0.3218805505572015
1704,fe_virial_batch_100k_12_0,135.89031496528213,0.0,0.8361023824292111,32,0.13270538570828333,0.08416112279322037,0.055005944439840804,0.013335878683709114,0.7763298307838821,0.6829412906006875,0.5868199336863887
1705,fe_virial_batch_100k_12_0,232.41048989251837,0.0,1.7397522966278598,34,0.2010471365852235,0.17723969090419475,0.14659548082559312,0.08496928703494228,1.6397932418949923,1.4889344672635896,1.3138928522049074
1706,fe_virial_batch_100k_12_0,126.78566353314311,0.0,0.9624881032036188,34,0.1096761795269404,0.07580487209855885,0.05061892013482091,0.03133417875902948,0.9202916196727703,0.8767856961562428,0.7878178966493509
1707,fe_virial_batch_100k_12_0,-68.75419241741187,0.0,0.8050232143147305,34,-0.059475944997761133,0.03999359061796122,0.05085923358654215,0.047355381107279805,0.7775575752283261,0.7128168294895757,0.6270413744271288
1708,fe_virial_batch_100k_12_0,-505.55587046312695,0.0,0.7964512713181011,34,-0.43733206787467727,-0.21198581945891007,-0.18024669194209003,-0.20661338248692396,0.8477370752283262,0.7920150517117981,0.6859209114641657
1709,fe_virial_batch_100k_12_0,71.79520819094071,0.0,1.5051563824292113,34,0.06210658148005252,0.010989995067134495,-0.006044171150035811,-0.029432211820541766,1.384784630783881,1.2483907117080344,1.10333061516787
1710,fe_virial_batch_100k_12_0,-74.68385703489727,0.0,1.0841806840230666,36,-0.057626432897297276,-0.03552972509410459,0.008572485635807063,0.019607360725390027,1.0698758974505482,1.0561690961562429,0.9764540447974996
1711,fe_virial_batch_100k_12_0,-301.0930811855278,0.0,0.9418041602069894,36,-0.2323249083221665,-0.1880869938773285,-0.1784225658652538,-0.14601576011202327,0.8796167876836416,0.8288616283747006,0.7680128929456473
1712,fe_virial_batch_100k_12_0,26.40333393020646,0.0,1.7083918521834158,36,0.020372942847381528,-0.022086768646374124,-0.03968479765557273,0.0006053120202512904,1.6248473530061034,1.5125664950413675,1.4100159077604626
1713,fe_virial_batch_100k_12_0,173.54004698552993,0.0,1.5031769379847668,36,0.13390435724192123,0.09155005189052788,0.07947353580793762,0.06408979921674093,1.4156248752283251,1.3472168739340207,1.2667603373900918
1714,fe_virial_batch_100k_12_0,-8.117748509242658,0.0,1.5778607375432092,36,-0.006263694837378594,-0.01334186051099447,-0.02004264150369157,0.0030089180568987554,1.5083214196727703,1.4075390794895757,1.3067492077604628
1715,fe_virial_batch_100k_12_0,34.85665767792123,0.0,1.8841036299611926,38,0.024138959610748772,0.02877088950569568,0.019977512676372183,0.037162777687906975,1.8169107641172146,1.7058799172635897,1.6171236670197218
1716,fe_virial_batch_100k_12_0,-22.766094128319004,0.0,1.621191070876543,38,-0.01576599316365582,-0.11437812129419257,-0.131201293024204,-0.10587846086508035,1.5248485495694233,1.4421534183784646,1.3666628929456475
1717,fe_virial_batch_100k_12_0,189.81278045282068,0.0,2.2161231855167487,38,0.1314492939423966,0.13517132705693102,0.10871100149975915,0.10920560195335667,2.1270749307838837,1.9948674283746999,1.8826762447974998
1718,fe_virial_batch_100k_12_0,-34.02930737622116,0.0,1.7340595188500825,38,-0.023566002338103298,-0.005273045826716222,-0.0058083037700504435,-0.028713603475443397,1.6622935418949918,1.6007800117080337,1.4837373892419443
1719,fe_virial_batch_100k_12_0,-51.80401802177194,0.0,1.4565098486543209,38,-0.035875358740839296,-0.01917335111205378,0.020559760809735324,0.04734122615079911,1.4326703974505488,1.3831481117080342,1.3023192781308333
1720,fe_virial_batch_100k_12_0,331.94621027545355,0.0,1.5194994365369519,40,0.20746638142215848,0.19669292793742837,0.17044544651902996,0.1264195058871403,1.4571642273472003,1.4182396233032326,1.3303790320386844
1721,fe_virial_batch_100k_12_0,77.59947406293156,0.0,1.6947094042098763,40,0.048499671289332226,0.007231704912849356,-0.008161547639004429,-0.029797640988485034,1.6200180085616602,1.57951332393402,1.4858828818345367
1722,fe_virial_batch_100k_12_0,-167.85883092757814,0.0,1.4727996046514342,40,-0.10491176932973634,-0.06149649431946427,-0.045121366409535,0.007742294870575947,1.409273797450548,1.3767414072673534,1.3540093929456476
1723,fe_virial_batch_100k_12_0,268.7633639711302,0.0,2.1879064935403223,40,0.16797710248195638,0.1760083927172943,0.1676055484836384,0.12679362418549472,2.1304835863394374,2.023878045041366,1.8434036633160176
1724,fe_virial_batch_100k_12_0,118.66888416973913,0.0,1.8199163254258408,40,0.07416805260608696,0.026020939678762723,0.0007282899827022387,0.03333941397834475,1.7464399530061043,1.6524488961562434,1.5795400559086106
1725,fe_virial_batch_100k_12_0,-56.32309155972201,0.0,1.162254604651434,34,-0.048722397543012115,-0.02478993853988926,0.004003976498120762,0.018467083301787587,1.0740533641172154,0.9479299283747008,0.7844187151678701
1726,fe_virial_batch_100k_12_0,7.2071767906357715,0.0,0.17070848362737628,34,0.006234581998819872,-0.04215660634104326,-0.06510827004151351,-0.06329125819089335,0.11199378880938571,0.08671595325907672,0.05943774685349801
1727,fe_virial_batch_100k_12_0,318.3985066276204,0.0,0.7373012966278591,34,0.2754312341069381,0.1752847257335934,0.1472478292799868,0.10417672819107482,0.6027915530061035,0.5248117117080335,0.4154095670197212
1728,fe_virial_batch_100k_12_0,114.99369338931561,0.0,0.9342266299611932,34,0.09947551331255676,0.05820728008088006,0.06930397938263218,0.07644516586447221,0.8376656752283255,0.7598694894858115,0.6448646559086104
1729,fe_virial_batch_100k_12_0,-306.3878049574202,0.0,0.44659476987028657,34,-0.26504135376939464,-0.27401180992380164,-0.2892167830038426,-0.23701820626537057,0.4136640752283261,0.3279611128229098,0.2638376781308327
1730,fe_virial_batch_100k_12_0,47.17801263821466,0.0,0.9486035188500822,36,0.03640278752948662,-0.021717817704662988,-0.05000008613503079,-0.045120562977089294,0.8732547085616592,0.7947760628229095,0.7170527633160176
1731,fe_virial_batch_100k_12_0,1.9351502011877035,0.0,1.2090438521834148,36,0.0014931714515337218,0.019756880057421933,0.029533244234617315,0.03309208694684819,1.157896141894993,1.0433771117080335,0.9248406744271287
1732,fe_virial_batch_100k_12_0,-69.5971681483632,0.0,0.5408167698702868,36,-0.05370151863299629,0.029926677537714334,0.027853073494396224,0.03775589098404236,0.5575946818898645,0.5350436421479658,0.5342010098164605
1733,fe_virial_batch_100k_12_0,201.82134904153313,0.0,1.3309328268736556,36,0.1557263495690842,0.21899049781112007,0.21267630374312574,0.1875240072070778,1.300027253006103,1.2033838294895767,1.0728474447974998
1734,fe_virial_batch_100k_12_0,42.35965119462328,0.0,1.0272747157625453,36,0.03268491604523401,0.09231349463468497,0.0892673328583031,0.07055624642238871,0.9881296641172155,0.899650472819145,0.8155935744271291
1735,fe_virial_batch_100k_12_0,403.8551498052334,0.0,1.2336282966278602,38,0.2796780815825716,0.1934951929905402,0.14424850161456426,0.12044155144239399,1.1049552196727703,1.0049239906006873,0.9280347151678701
1736,fe_virial_batch_100k_12_0,-406.9801659331138,0.0,1.2984586299611927,38,-0.2818422201752866,-0.19895738838385751,-0.16934652411548162,-0.10156824018495855,1.2920559196727694,1.2538554683784646,1.2109180299826856
1737,fe_virial_batch_100k_12_0,-13.792242233868096,0.0,1.3611387410723037,38,-0.009551414289382339,-0.005538250300607369,0.005680609020971642,0.0030486390903648897,1.2852966196727709,1.1898276572673545,1.0645638447974997
1738,fe_virial_batch_100k_12_0,-26.934029389170608,0.0,0.9077418809813964,38,-0.01865237492324834,-0.018704790287367,-0.0052282614985697294,-0.022267932769773645,0.8755145641172148,0.8193849239340205,0.7254345929456476
1739,fe_virial_batch_100k_12_0,124.66669469836084,0.0,1.8071430744056378,38,0.08633427610689809,0.062350648559192055,0.0402768234463897,0.02330859112309976,1.690614908561659,1.558219433930257,1.4030830596123138
1740,fe_virial_batch_100k_12_0,242.89569978056159,0.0,1.920096518850082,40,0.151809812362851,0.09086038448916722,0.06335086221124236,0.07061764659357805,1.8161805752283264,1.7292049339302553,1.6345341410937957
1741,fe_virial_batch_100k_12_0,169.5271626274116,0.0,1.8227557157625456,40,0.10595447664213226,0.10144584093369531,0.09470584973693588,0.08843549872392961,1.7095510530061029,1.6098497561524794,1.4804284188715735
1742,fe_virial_batch_100k_12_0,-30.793866175173847,0.0,1.7027229632945264,40,-0.019246166359483653,0.05583719491226484,0.08158431762896086,0.08977685072066365,1.6741210752283258,1.5913800794895756,1.492179911464166
1743,fe_virial_batch_100k_12_0,224.02936889254042,0.0,1.6711392966278595,40,0.14001835555783776,0.14492036828478705,0.12921427933907942,0.0992528466779875,1.615465008561659,1.5206984739340197,1.3810834373900922
1744,fe_virial_batch_100k_12_0,388.39387870596863,0.0,2.0734208268736554,40,0.2427461741912304,0.21065513434333055,0.19470803825585553,0.16502856654652048,2.009886597450548,1.8882203894858125,1.7372959559086107
1745,fe_virial_batch_100k_12_0,82.95154133376776,0.0,1.864004382429211,42,0.04702468329578671,0.05611143133087629,0.057512736746551614,0.062479501533838105,1.781710598794753,1.7210378283747003,1.6583925262789803
1746,fe_virial_batch_100k_12_0,-197.1061411552862,0.0,1.7764327375432094,42,-0.11173817525809875,-0.07344631841471909,-0.07497153004756969,-0.04507089510371673,1.7386521085616595,1.654309200596923,1.5767971818345363
1747,fe_virial_batch_100k_12_0,51.500607930206634,0.0,1.955032160206989,42,0.029195355969504896,0.01607971579674431,0.006482669873046553,0.025828668750998818,1.8731250641172146,1.7414979228191452,1.6236536410937954
1748,fe_virial_batch_100k_12_0,-26.0193288353942,0.0,1.740735325425841,42,-0.014750186414622564,0.03239508873746752,0.057684132743772265,0.04269575775512604,1.713650119672771,1.647938433930257,1.5471514151678707
1749,fe_virial_batch_100k_12_0,304.5253755857008,0.0,1.8415660173563988,42,0.17263343287171246,0.12933531922861577,0.11668774201760015,0.09019741090670946,1.7483542641172156,1.6329339783747014,1.4968276114641663
1750,fe_virial_batch_100k_12_0,69.53925636163154,0.0,0.23885873437858568,28,0.08869803107350963,-0.031099078495077,-0.09101346145296081,-0.053961839630128926,0.1498385593232061,0.1029440506598382,0.10708281521746671
1751,fe_virial_batch_100k_12_0,-55.788250226004955,0.0,0.578454769870286,28,-0.07115848243112877,-0.03318914332739416,-0.005993575586148522,0.06508735563255458,0.5506740418949926,0.5252448461562425,0.47266025590861066
1752,fe_virial_batch_100k_12_0,109.04956793232894,0.0,0.4812741855167497,28,0.13909383664837874,0.1292323992162391,0.09627636258913752,0.04562619818269025,0.4460003863394372,0.41205790171179835,0.3416436744271292
1753,fe_virial_batch_100k_12_0,138.9864679873754,0.0,0.9827140708765434,28,0.17727865814716248,0.15385694230382663,0.12725852778710164,0.08099470310796468,0.9278445196727706,0.816654000596923,0.6731733447974992
1754,fe_virial_batch_100k_12_0,-38.857106205264586,0.0,0.48359907087654264,28,-0.04956263546589871,0.0140036920523559,0.02241813479502432,0.03297904053905229,0.44351685300610366,0.3833379683784648,0.32821487442712916
1755,fe_virial_batch_100k_12_0,264.00184806142613,0.0,1.5229280744056377,30,0.29333538673491794,0.3512359067791043,0.37697697968573524,0.29704010169912465,1.5101524863394362,1.442669407267353,1.314664696649351
1756,fe_virial_batch_100k_12_0,46.60914876689907,0.0,1.3663421032036196,30,0.0517879430743323,0.0290335477932265,-0.0032190561365524903,0.03251106382187436,1.3167831863394375,1.2216510294895762,1.1328250410937961
1757,fe_virial_batch_100k_12_0,273.7134918281564,0.0,1.0460201032036198,30,0.3041261020312849,0.290609353469551,0.23917701380621617,0.182147585622674,0.9946790530061035,0.8841458450413678,0.7699169892419443
1758,fe_virial_batch_100k_12_0,-111.75761502964556,0.0,1.414946880981397,30,-0.1241751278107173,-0.13069389996433908,-0.10948278995047876,-0.10494410894371742,1.3487446974505481,1.2062303617080348,1.0584928670197218
1759,fe_virial_batch_100k_12_0,94.61702950221654,0.0,1.6673960708765425,30,0.10513003278024059,0.09852277445933748,0.07469094997596716,0.06771373832716669,1.6106755307838814,1.4820643228191455,1.3177908707234256
1760,fe_virial_batch_100k_12_0,-60.83737266868711,0.0,1.7370100744056372,32,-0.059411496746764755,-0.06102458832576795,-0.06282802767682549,-0.03983111638144616,1.6557812752283256,1.5356297783747002,1.4110034151678703
1761,fe_virial_batch_100k_12_0,272.873073746448,0.0,1.2772791032036184,32,0.2664776110805156,0.25178606671880704,0.2195079971589017,0.2102605752018749,1.2155076863394372,1.179027985045131,1.120877996649351
1762,fe_virial_batch_100k_12_0,376.7257706643369,0.0,1.7725778521834155,32,0.3678962604143915,0.345141543512972,0.28162177876275457,0.23333003391729315,1.7045774307838808,1.597467039485811,1.4781678410937957
