system,Rg
frac_1977,1.949301909045477
frac_1978,1.9524079110444776
frac_1979,1.9032551324337832
frac_1980,2.07552251874063
frac_1981,2.0755183958020993
frac_1982,2.0743904547726135
frac_1983,2.0219386556721637
frac_1984,2.0996667066466768
frac_1985,2.1630026736631685
frac_1986,2.162073793103448
frac_1987,2.2092062268865567
frac_1988,2.126309845077462
frac_1989,2.240078715642179
frac_1990,2.360194872563718
frac_1991,2.3513516141929034
frac_1992,2.267647631184408
frac_1993,2.3482596901549226
frac_1994,2.320920849575212
frac_1995,2.384056746626687
frac_1996,2.4991368915542225
frac_1997,2.501619090454773
frac_1998,2.431052373813093
frac_1999,2.4703297001499247
frac_2000,1.6457654572713643
frac_2001,1.723085952023988
frac_2002,1.7205905022488754
frac_2003,1.7431023588205896
frac_2004,1.7646237811094452
frac_2005,1.8596712193903049
frac_2006,1.8834400299850076
frac_2007,1.8829451524237881
frac_2008,1.8545187856071963
frac_2009,1.8467319990004998
frac_2010,2.014459975012494
frac_2011,1.9861148525737131
frac_2012,2.0207136431784107
frac_2013,2.0073979110444777
frac_2014,1.984932003998001
frac_2015,2.0921918690654677
frac_2016,2.1169235132433784
frac_2017,2.0589158720639684
frac_2018,2.131966476761619
frac_2019,2.128538495752124
frac_2020,2.240077196401799
frac_2021,2.269490994502749
frac_2022,2.2150050324837585
frac_2023,2.245950509745127
frac_2024,2.287764187906047
frac_2025,1.7785782908545726
frac_2026,1.7802716691654175
frac_2027,1.7789863868065967
frac_2028,1.8190933283358321
frac_2029,1.8112674112943528
frac_2030,1.9419453023488256
frac_2031,1.9603023938030986
frac_2032,1.928999740129935
frac_2033,1.9508748975512245
frac_2034,1.9276575662168918
frac_2035,2.0231152023988006
frac_2036,2.06771888055972
frac_2037,2.131626191904048
frac_2038,2.082365017491255
frac_2039,2.096563468265867
frac_2040,2.235497516241879
frac_2041,2.236453253373313
frac_2042,2.20066267866067
frac_2043,2.2026458070964514
frac_2044,2.195835287356322
frac_2045,2.3131595152423787
frac_2046,2.2963564167916046
frac_2047,2.3259223038480763
frac_2048,2.373058435782109
frac_2049,2.3104666416791604
frac_2050,1.8602509045477262
frac_2051,1.8403052673663167
frac_2052,1.8382641129435284
frac_2053,1.834154827586207
frac_2054,1.85076123938031
frac_2055,2.0647698400799603
frac_2056,2.025953003498251
frac_2057,2.000835047476262
frac_2058,1.965307416291854
frac_2059,2.0129164467766114
frac_2060,2.145032308845577
frac_2061,2.1112410344827586
frac_2062,2.1057786856571714
frac_2063,2.120559515242379
frac_2064,2.1175263918040983
frac_2065,2.2179330384807594
frac_2066,2.2814014542728636
frac_2067,2.2271072713643183
frac_2068,2.2845756021989003
frac_2069,2.2388702398800597
frac_2070,2.351932498750625
frac_2071,2.376333813093453
frac_2072,2.3365327486256873
frac_2073,2.378376791604198
frac_2074,2.3993866966516744
frac_2075,1.9285654372813592
frac_2076,1.9151820889555222
frac_2077,1.9382369615192403
frac_2078,1.9195653973013493
frac_2079,1.9453993403298353
frac_2080,2.1279176711644174
frac_2081,2.0768708645677165
frac_2082,2.08565616191904
frac_2083,2.0710296851574213
frac_2084,2.0890317591204397
frac_2085,2.2008919340329838
frac_2086,2.1740964617691154
frac_2087,2.1306485957021493
frac_2088,2.1688639530234886
frac_2089,2.1769573713143426
frac_2090,2.355740624687656
frac_2091,2.3218172063968017
frac_2092,2.3276261019490256
frac_2093,2.2620361419290353
frac_2094,2.332475747126437
frac_2095,2.490472993503248
frac_2096,2.5301240579710145
frac_2097,2.4483715942028983
frac_2098,2.4771404297851074
frac_2099,2.4511862068965518
frac_2100,1.9831921789105447
frac_2101,2.000365872063968
frac_2102,2.0010835732133936
frac_2103,1.970652168915542
frac_2104,2.0615790904547726
frac_2105,2.165841049475262
frac_2106,2.1299909595202395
frac_2107,2.1723399450274865
frac_2108,2.153546006996502
frac_2109,2.1559873363318345
frac_2110,2.2691480459770115
frac_2111,2.343541579210395
frac_2112,2.293197731134433
frac_2113,2.314956301849075
frac_2114,2.2577593903048476
frac_2115,2.4041490904547724
frac_2116,2.351557831084458
frac_2117,2.386294652673663
frac_2118,2.3695771514242883
frac_2119,2.45887443778111
frac_2120,2.537598545727136
frac_2121,2.562583633183408
frac_2122,2.4687947126436782
frac_2123,2.5742952073963017
frac_2124,2.494922218890555
frac_2125,1.7933011794102949
frac_2126,1.7706217941029485
frac_2127,1.781231584207896
frac_2128,1.7581653673163418
frac_2129,1.7798701849075462
frac_2130,1.9118797201399302
frac_2131,1.9288249175412293
frac_2132,1.9169066616691655
frac_2133,1.9037692003998
frac_2134,1.9270968415792105
frac_2135,2.05764447776112
frac_2136,2.05748692153923
frac_2137,2.0501845177411293
frac_2138,2.056007051474263
frac_2139,2.0398675262368813
frac_2140,2.2250016491754123
frac_2141,2.2484258620689657
frac_2142,2.170202823588206
frac_2143,2.1702309545227383
frac_2144,2.1733989305347325
frac_2145,2.3599247026486756
frac_2146,2.317215222388805
frac_2147,2.3542098500749624
frac_2148,2.305840734632684
frac_2149,2.25686644177911
frac_2150,1.846165992003998
frac_2151,1.8838902098950525
frac_2152,1.8462156171914044
frac_2153,1.8710800949525235
frac_2154,1.8398485807096452
frac_2155,1.9864382508745626
frac_2156,1.99124928035982
frac_2157,2.031856576711644
frac_2158,1.9928387306346826
frac_2159,2.0070240179910046
frac_2160,2.038545092453773
frac_2161,2.1667045027486256
frac_2162,2.138504607696152
frac_2163,2.096155512243878
frac_2164,2.1256520889555217
frac_2165,2.242592648675662
frac_2166,2.246096116941529
frac_2167,2.2539417741129433
frac_2168,2.287653688155922
frac_2169,2.299765787106447
frac_2170,2.4186592903548227
frac_2171,2.4018462618690655
frac_2172,2.3880682858570714
frac_2173,2.387197341329335
frac_2174,2.3319369965017493
frac_2175,1.9205406396801599
frac_2176,1.9076694552723639
frac_2177,1.9249107046476763
frac_2178,1.9466331484257873
frac_2179,1.925839540229885
frac_2180,2.097227766116941
frac_2181,2.068276806596702
frac_2182,2.057707416291854
frac_2183,2.1124343678160926
frac_2184,2.0222755972013995
frac_2185,2.1860930034982506
frac_2186,2.177234732633683
frac_2187,2.1911620889555223
frac_2188,2.2137413293353325
frac_2189,2.1875580909545222
frac_2190,2.314443333333333
frac_2191,2.3301275712143927
frac_2192,2.3316293403298354
frac_2193,2.3440347976011995
frac_2194,2.2820096101949026
frac_2195,2.4749809595202397
frac_2196,2.442509035482259
frac_2197,2.4075415992003997
frac_2198,2.515087371314343
frac_2199,2.4918274262868563
frac_2200,2.005726816591704
frac_2201,2.009834102948526
frac_2202,1.997012003998001
frac_2203,1.9975717991004498
frac_2204,2.013805437281359
frac_2205,2.151670929535232
frac_2206,2.139152898550724
frac_2207,2.1126504547726137
frac_2208,2.1714669615192403
frac_2209,2.1358722388805593
frac_2210,2.2377493253373313
frac_2211,2.2812480159920043
frac_2212,2.2903332833583203
frac_2213,2.2506704297851075
frac_2214,2.3015576911544224
frac_2215,2.4003182608695655
frac_2216,2.3920822388805596
frac_2217,2.425165957021489
frac_2218,2.3645139480259867
frac_2219,2.3459790054972514
frac_2220,2.5193777611194403
frac_2221,2.4719205997001503
frac_2222,2.511076711644178
frac_2223,2.532520909545227
frac_2224,2.5126175912043975
frac_2225,2.093037606196902
frac_2226,2.0608357771114445
frac_2227,2.1221423688155925
frac_2228,2.097599865067466
frac_2229,2.0693919940029986
frac_2230,2.1954734532733635
frac_2231,2.2838780659670164
frac_2232,2.1901171864067965
frac_2233,2.2554130784607698
frac_2234,2.184101564217891
frac_2235,2.327083993003498
frac_2236,2.3505185707146428
frac_2237,2.356942978510744
frac_2238,2.405229820089955
frac_2239,2.30112544227886
frac_2240,2.484112248875562
frac_2241,2.49316243878061
frac_2242,2.4581706696651677
frac_2243,2.509643193403298
frac_2244,2.472438275862069
frac_2245,2.596962573713143
frac_2246,2.5897439280359817
frac_2247,2.5042266366816595
frac_2248,2.6007160019990008
frac_2249,2.5500707546226886
frac_2250,1.8844700349825088
frac_2251,1.8442720789605198
frac_2252,1.8538066666666668
frac_2253,1.822355307346327
frac_2254,1.8416640379810096
frac_2255,1.9790922938530733
frac_2256,2.0182984707646177
frac_2257,1.984766631684158
frac_2258,1.9996029935032484
frac_2259,1.9629244127936032
frac_2260,2.1198842628685655
frac_2261,2.166471419290355
frac_2262,2.0780245877061474
frac_2263,2.1560368565717143
frac_2264,2.1350869515242374
frac_2265,2.2668019490254876
frac_2266,2.2851717541229384
frac_2267,2.213805752123938
frac_2268,2.243916131934033
frac_2269,2.2955215492253873
frac_2270,2.3384016391804097
frac_2271,2.3437420539730134
frac_2272,2.417091259370315
frac_2273,2.4124362418790604
frac_2274,2.409968940529735
frac_2275,1.9427324287856071
frac_2276,1.964527131434283
frac_2277,1.9007086256871564
frac_2278,1.9374965317341328
frac_2279,1.9437145327336331
frac_2280,2.0505448225887055
frac_2281,2.049276941529236
frac_2282,2.054769095452274
frac_2283,2.0941503698150923
frac_2284,2.0762806496751627
frac_2285,2.1895443378310846
frac_2286,2.2354807196401802
frac_2287,2.197947296351824
frac_2288,2.1969898600699653
frac_2289,2.2412010744627686
frac_2290,2.331765347326337
frac_2291,2.337428300849575
frac_2292,2.332898855572214
frac_2293,2.350863273363318
frac_2294,2.360714352823588
frac_2295,2.382286446776612
frac_2296,2.4848571364317835
frac_2297,2.3684003848075963
frac_2298,2.466246251874063
frac_2299,2.4782964017991005
frac_2300,1.9932570764617692
frac_2301,2.010019035482259
frac_2302,1.9972589605197404
frac_2303,1.9821499750124938
frac_2304,1.988538995502249
frac_2305,2.1307986856571715
frac_2306,2.0237465017491254
frac_2307,2.1245667916041984
frac_2308,2.1625791904047973
frac_2309,2.139440294852574
frac_2310,2.288509455272364
frac_2311,2.307810179910045
frac_2312,2.2729192103948024
frac_2313,2.265342183908046
frac_2314,2.2825782808595703
frac_2315,2.4510826336831584
frac_2316,2.4259482008995503
frac_2317,2.3920639830084958
frac_2318,2.4034132683658167
frac_2319,2.4228588105947026
frac_2320,2.4503630784607697
frac_2321,2.5494518390804597
frac_2322,2.5631312543728137
frac_2323,2.5631023838080957
frac_2324,2.5234326786606696
frac_2325,2.0766233383308346
frac_2326,2.0800809245377314
frac_2327,2.0357432733633183
frac_2328,2.042169175412294
frac_2329,2.0261885257371315
frac_2330,2.1909944777611194
frac_2331,2.21425083958021
frac_2332,2.1699109395302347
frac_2333,2.2047715342328837
frac_2334,2.193477116441779
frac_2335,2.3517798550724636
frac_2336,2.3612530534732636
frac_2337,2.405355987006496
frac_2338,2.291696256871564
frac_2339,2.3224686306846576
frac_2340,2.469553788105947
frac_2341,2.4606462068965516
frac_2342,2.469521884057971
frac_2343,2.472163868065967
frac_2344,2.412468180909545
frac_2345,2.4884040779610195
frac_2346,2.5690816091954023
frac_2347,2.51447127936032
frac_2348,2.5611802548725633
frac_2349,2.5788470864567716
frac_2350,2.111954372813593
frac_2351,2.157296436781609
frac_2352,2.16758704147926
frac_2353,2.0784923088455773
frac_2354,2.127493423288356
frac_2355,2.28412764117941
frac_2356,2.267911449275362
frac_2357,2.248052703648176
frac_2358,2.279628660669665
frac_2359,2.253346246876562
frac_2360,2.454146591704148
frac_2361,2.373505757121439
frac_2362,2.3708291854072963
frac_2363,2.451483608195902
frac_2364,2.3700928235882057
frac_2365,2.4459018140929536
frac_2366,2.5482715092453776
frac_2367,2.5128133983008496
frac_2368,2.556140084957521
frac_2369,2.5071411844077964
frac_2370,2.6298107296351825
frac_2371,2.6994733233383306
frac_2372,2.685865907046477
frac_2373,2.6312204247876063
frac_2374,2.6760031484257873
frac_2375,1.904775767116442
frac_2376,1.8981830784607694
frac_2377,1.9429896101949027
frac_2378,1.9202339030484756
frac_2379,1.921097496251874
frac_2380,2.035855607196402
frac_2381,2.070925192403798
frac_2382,2.0138186306846575
frac_2383,2.0567944427786107
frac_2384,2.09378932033983
frac_2385,2.1767608595702144
frac_2386,2.2244669465267366
frac_2387,2.1628679460269864
frac_2388,2.235904582708646
frac_2389,2.188905427286357
frac_2390,2.346354492753623
frac_2391,2.331692948525737
frac_2392,2.357657311344328
frac_2393,2.324576316841579
frac_2394,2.322659050474763
frac_2395,2.4341645827086458
frac_2396,2.371066756621689
frac_2397,2.4903957821089455
frac_2398,2.4603953023488256
frac_2399,2.494646206896551
frac_2400,2.022162003998001
frac_2401,1.9764533283358319
frac_2402,2.014794752623688
frac_2403,2.0078595402298847
frac_2404,2.0036784257871063
frac_2405,2.1377897551224385
frac_2406,2.1296745577211396
frac_2407,2.139943128435782
frac_2408,2.125545287356321
frac_2409,2.196161979010495
frac_2410,2.250810424787606
frac_2411,2.2848533883058475
frac_2412,2.2687592703648174
frac_2413,2.3371184857571214
frac_2414,2.2296471664167914
frac_2415,2.368002648675662
frac_2416,2.403965012493753
frac_2417,2.4373115992003993
frac_2418,2.4447546626686654
frac_2419,2.3546110094952524
frac_2420,2.4760563968015994
frac_2421,2.482358305847076
frac_2422,2.5206941779110448
frac_2423,2.5235078260869566
frac_2424,2.575632303848076
frac_2425,2.011402383808096
frac_2426,2.0423596001999
frac_2427,2.0700269265367317
frac_2428,2.0416488905547228
frac_2429,2.108313928035982
frac_2430,2.1948949375312345
frac_2431,2.2232935232383806
frac_2432,2.2337530534732633
frac_2433,2.1693423088455774
frac_2434,2.25386031984008
frac_2435,2.3293310544727635
frac_2436,2.3133013093453276
frac_2437,2.3199174062968515
frac_2438,2.3503685707146427
frac_2439,2.374340704647676
frac_2440,2.4684965517241384
frac_2441,2.4391357621189407
frac_2442,2.477646851574213
frac_2443,2.431361424287856
frac_2444,2.5355279610194903
frac_2445,2.533433338330835
frac_2446,2.604670544727636
frac_2447,2.588777621189405
frac_2448,2.550891364317841
frac_2449,2.606827871064468
frac_2450,2.160921304347826
frac_2451,2.127732653673163
frac_2452,2.107045197401299
frac_2453,2.122223123438281
frac_2454,2.122598955522239
frac_2455,2.229105752123938
frac_2456,2.255598655672164
frac_2457,2.254665512243878
frac_2458,2.248674767616192
frac_2459,2.30643163918041
frac_2460,2.4304933333333336
frac_2461,2.385301844077961
frac_2462,2.4097211744127938
frac_2463,2.370853453273363
frac_2464,2.4910651624187907
frac_2465,2.5021102748625683
frac_2466,2.4715818940529735
frac_2467,2.447114287856072
frac_2468,2.5577758970514743
frac_2469,2.5389931834082957
frac_2470,2.6564669465267365
frac_2471,2.614527091454273
frac_2472,2.63192756121939
frac_2473,2.6203086506746627
frac_2474,2.6738970064967513
frac_2475,2.1104625487256374
frac_2476,2.24122996001999
frac_2477,2.1922058570714644
frac_2478,2.249428270864568
frac_2479,2.201682523738131
frac_2480,2.326356296851574
frac_2481,2.293593353323338
frac_2482,2.3041300649675165
frac_2483,2.3274468115942026
frac_2484,2.3475980109945027
frac_2485,2.4325803448275862
frac_2486,2.4642853123438284
frac_2487,2.4593480059970014
frac_2488,2.4972815542228886
frac_2489,2.443387696151924
frac_2490,2.646910024987506
frac_2491,2.540141579210395
frac_2492,2.633168650674663
frac_2493,2.5419828385807097
frac_2494,2.5861484707646176
frac_2495,2.6193751024487755
frac_2496,2.6531436331834084
frac_2497,2.622561004497751
frac_2498,2.7111497851074464
frac_2499,2.7398438330834582
frac_2500,1.6740741644177912
frac_2501,1.6804400709645178
frac_2502,1.7086748175912043
frac_2503,1.6809323143428285
frac_2504,1.6751055022488754
frac_2505,1.8713321989005498
frac_2506,1.824643808095952
frac_2507,1.8355865017491253
frac_2508,1.8546490854572715
frac_2509,1.8056561569215392
frac_2510,1.9888998250874563
frac_2511,1.954869980009995
frac_2512,1.9740073563218392
frac_2513,1.9655930184907549
frac_2514,1.9970574512743628
frac_2515,2.097242793603198
frac_2516,2.0752564967516243
frac_2517,2.0645509045477257
frac_2518,2.0959007046476765
frac_2519,2.1578459070464766
frac_2520,2.1907795852073964
frac_2521,2.2634575912043977
frac_2522,2.2093107246376817
frac_2523,2.1732818540729637
frac_2524,2.229900939530235
frac_2525,1.8115807246376812
frac_2526,1.7373923938030984
frac_2527,1.7652081259370314
frac_2528,1.7624934132933532
frac_2529,1.7785339330334835
frac_2530,1.9332086856571715
frac_2531,1.9286974612693655
frac_2532,1.9064317341329335
frac_2533,1.918196271864068
frac_2534,1.8689535782108944
frac_2535,2.011918500749625
frac_2536,2.03324003998001
frac_2537,2.023472163918041
frac_2538,1.9814576961519241
frac_2539,2.037276591704148
frac_2540,2.130806781609196
frac_2541,2.1883616291854073
frac_2542,2.1945656221889056
frac_2543,2.1738841979010495
frac_2544,2.2002726386806595
frac_2545,2.3170602298850573
frac_2546,2.301799665167416
frac_2547,2.2806884507746132
frac_2548,2.3578073963018493
frac_2549,2.351272093953024
frac_2550,1.8493317741129436
frac_2551,1.8458232133933035
frac_2552,1.819597751124438
frac_2553,1.868057816091954
frac_2554,1.8723317691154424
frac_2555,1.9450368715642181
frac_2556,2.0155961319340325
frac_2557,1.9577126936531735
frac_2558,2.007505247376312
frac_2559,1.9373515442278861
frac_2560,2.0980799450274863
frac_2561,2.147758820589705
frac_2562,2.0714121089455277
frac_2563,2.0649346876561716
frac_2564,2.0987580109945028
frac_2565,2.250453268365817
frac_2566,2.237155957021489
frac_2567,2.2306308845577214
frac_2568,2.227875232383808
frac_2569,2.2866674262868565
frac_2570,2.304172173913044
frac_2571,2.339148395802099
frac_2572,2.3552405597201402
frac_2573,2.3447483758120944
frac_2574,2.3361275862068966
frac_2575,1.9577555072463768
frac_2576,1.897980299850075
frac_2577,1.9009896251874063
frac_2578,1.9299452773613193
frac_2579,1.8909023888055971
frac_2580,2.066364567716142
frac_2581,2.0724702348825588
frac_2582,2.0367275612193905
frac_2583,2.064747426286856
frac_2584,2.0397496951524237
frac_2585,2.153752528735632
frac_2586,2.1136532933533236
frac_2587,2.1854828835582207
frac_2588,2.147587501249375
frac_2589,2.1942302848575714
frac_2590,2.3019021589205395
frac_2591,2.3300741379310344
frac_2592,2.3018876461769118
frac_2593,2.363480284857571
frac_2594,2.2927088105947027
frac_2595,2.4418112493753124
frac_2596,2.480278110944528
frac_2597,2.4054801849075464
frac_2598,2.4804567766116943
frac_2599,2.4158204447776117
frac_2600,1.9742222538730636
frac_2601,1.9286901549225388
frac_2602,1.9830249225387306
frac_2603,1.965812183908046
frac_2604,1.9505216391804099
frac_2605,2.1061568215892055
frac_2606,2.120322143928036
frac_2607,2.095220244877561
frac_2608,2.110575952023988
frac_2609,2.0817271614192903
frac_2610,2.2516915492253875
frac_2611,2.198927596201899
frac_2612,2.2447831784107946
frac_2613,2.2361336031984007
frac_2614,2.1444702198900547
frac_2615,2.3818902648675664
frac_2616,2.389645382308846
frac_2617,2.3870539380309843
frac_2618,2.3737309545227383
frac_2619,2.3399999900049973
frac_2620,2.446314567716142
frac_2621,2.4565450474762622
frac_2622,2.4589082308845573
frac_2623,2.461325987006497
frac_2624,2.4617186356821588
frac_2625,1.7471208895552224
frac_2626,1.7846518740629687
frac_2627,1.755298091954023
frac_2628,1.758634712643678
frac_2629,1.7636118740629685
frac_2630,1.9268591754122937
frac_2631,1.869544647676162
frac_2632,1.914994502748626
frac_2633,1.9420584457771113
frac_2634,1.9403617591204398
frac_2635,1.9641170014992504
frac_2636,2.010955337331334
frac_2637,2.0410224987506247
frac_2638,2.0390973963018495
frac_2639,2.0351266766616694
frac_2640,2.1562590954522736
frac_2641,2.1673252523738133
frac_2642,2.177385677161419
frac_2643,2.2164417491254373
frac_2644,2.132887786106947
frac_2645,2.282998330834583
frac_2646,2.2990993903048476
frac_2647,2.2759910744627687
frac_2648,2.2994531834082954
frac_2649,2.311348610694653
frac_2650,1.813276611694153
frac_2651,1.850023488255872
frac_2652,1.8769148325837082
frac_2653,1.8415342128935532
frac_2654,1.8613785557221392
frac_2655,1.9259397351324337
frac_2656,1.9589725737131436
frac_2657,1.984876606696652
frac_2658,1.9989002848575712
frac_2659,2.0182067266366817
frac_2660,2.127024592703648
frac_2661,2.1367161569215396
frac_2662,2.1453889405297346
frac_2663,2.056781539230385
frac_2664,2.1012096751624187
frac_2665,2.205887411294353
frac_2666,2.2253525187406296
frac_2667,2.2728301249375313
frac_2668,2.221252628685657
frac_2669,2.2644073063468264
frac_2670,2.3481979410294853
frac_2671,2.367022738630685
frac_2672,2.4165508195902055
frac_2673,2.319218860569715
frac_2674,2.353012843578211
frac_2675,1.8814751324337828
frac_2676,1.8997881659170417
frac_2677,1.9009456321839082
frac_2678,1.9119582708645677
frac_2679,1.890706751624188
frac_2680,2.043208175912044
frac_2681,2.046254192903548
frac_2682,2.0394639280359823
frac_2683,1.9626064717641178
frac_2684,2.05722816091954
frac_2685,2.2005791504247876
frac_2686,2.175311324337831
frac_2687,2.1725937581209394
frac_2688,2.162836136931534
frac_2689,2.189532968515742
frac_2690,2.3369765317341327
frac_2691,2.2897283958020993
frac_2692,2.3244690354822586
frac_2693,2.3407179060469763
frac_2694,2.287012868565717
frac_2695,2.4261783408295847
frac_2696,2.4221883308345826
frac_2697,2.3428047526236884
frac_2698,2.4420565767116442
frac_2699,2.3962463018490756
frac_2700,1.9358670714642678
frac_2701,1.9808520539730134
frac_2702,1.9529083658170912
frac_2703,1.9521725387306348
frac_2704,1.9853004347826089
frac_2705,2.113519095452274
frac_2706,2.0949406746626686
frac_2707,2.0552789855072464
frac_2708,2.078346101949025
frac_2709,2.117748230884558
frac_2710,2.2368969415292352
frac_2711,2.2383997201399297
frac_2712,2.2442905447276362
frac_2713,2.2867041629185407
frac_2714,2.320196286856572
frac_2715,2.4576218190904546
frac_2716,2.394934532733633
frac_2717,2.316338860569715
frac_2718,2.3023680359820093
frac_2719,2.3486104647676163
frac_2720,2.4209099900049975
frac_2721,2.4539222188905545
frac_2722,2.441378905547226
frac_2723,2.4584478560719645
frac_2724,2.469095127436282
frac_2725,2.0175616491754123
frac_2726,2.0213766016991506
frac_2727,2.0284596701649176
frac_2728,1.9813326886556721
frac_2729,1.9943001499250375
frac_2730,2.1777513893053473
frac_2731,2.236643803098451
frac_2732,2.13660588205897
frac_2733,2.1942217541229385
frac_2734,2.191635747126437
frac_2735,2.2692054772613695
frac_2736,2.299835257371315
frac_2737,2.2826973663168415
frac_2738,2.3068450174912543
frac_2739,2.2964195652173913
frac_2740,2.3900486556721634
frac_2741,2.4084083658170914
frac_2742,2.4235837681159422
frac_2743,2.4013885807096456
frac_2744,2.3992385907046474
frac_2745,2.479869780109945
frac_2746,2.574030944527736
frac_2747,2.56845836081959
frac_2748,2.4994139380309845
frac_2749,2.5634116741629187
frac_2750,1.8352956221889054
frac_2751,1.8506165217391304
frac_2752,1.826273928035982
frac_2753,1.8500292853573213
frac_2754,1.8696372863568216
frac_2755,1.957676996501749
frac_2756,1.9568087556221887
frac_2757,1.9678848225887058
frac_2758,1.9659343628185908
frac_2759,1.9835441179410296
frac_2760,2.1033862918540724
frac_2761,2.0813303598200905
frac_2762,2.066739595202399
frac_2763,2.131063928035982
frac_2764,2.032046316841579
frac_2765,2.221345672163918
frac_2766,2.2329134132933537
frac_2767,2.2536049025487257
frac_2768,2.2474637681159417
frac_2769,2.1898744677661166
frac_2770,2.327470784607696
frac_2771,2.3408957021489254
frac_2772,2.338000984507746
frac_2773,2.37898063968016
frac_2774,2.3385440429785107
frac_2775,1.9205339230384806
frac_2776,1.9307578210894552
frac_2777,1.9249320039980011
frac_2778,1.8841416491754124
frac_2779,1.912603803098451
frac_2780,2.007999140429785
frac_2781,2.0427765417291353
frac_2782,2.0284506346826587
frac_2783,2.056164907546227
frac_2784,2.0492441379310344
frac_2785,2.1730120789605194
frac_2786,2.173416951524238
frac_2787,2.1846513393303346
frac_2788,2.2058886606696655
frac_2789,2.199670574712644
frac_2790,2.2677818290854574
frac_2791,2.290034497751124
frac_2792,2.333903168415792
frac_2793,2.3144586906546727
frac_2794,2.305434332833583
frac_2795,2.4511152523738127
frac_2796,2.4485722788605697
frac_2797,2.4396589805097455
frac_2798,2.390727856071964
frac_2799,2.4636368815592204
frac_2800,1.9863487756121938
frac_2801,1.9598291804097951
frac_2802,1.9564546876561717
frac_2803,1.9565790754622687
frac_2804,1.915295467266367
frac_2805,2.1447712293853076
frac_2806,2.0708906946526735
frac_2807,2.0936687856071963
frac_2808,2.105238225887057
frac_2809,2.092672643678161
frac_2810,2.332118735632184
frac_2811,2.224424687656172
frac_2812,2.1973164567716146
frac_2813,2.2101760519740132
frac_2814,2.2088879210394805
frac_2815,2.310965062468765
frac_2816,2.3435201499250375
frac_2817,2.3513545627186407
frac_2818,2.3415084357821088
frac_2819,2.2935354772613694
frac_2820,2.4643022788605697
frac_2821,2.4854016391804095
frac_2822,2.418177176411794
frac_2823,2.472350499750125
frac_2824,2.434127571214393
frac_2825,1.995691364317841
frac_2826,2.009052928535732
frac_2827,2.0463981859070466
frac_2828,2.0446294452773612
frac_2829,1.99481936031984
frac_2830,2.167560264867566
frac_2831,2.190878715642179
frac_2832,2.1845517741129434
frac_2833,2.1258214992503746
frac_2834,2.15382668165917
frac_2835,2.307377196401799
frac_2836,2.2671976011994004
frac_2837,2.308086586706647
frac_2838,2.271885132433783
frac_2839,2.3046188455772114
frac_2840,2.493265757121439
frac_2841,2.394980884557721
frac_2842,2.394953363318341
frac_2843,2.4733223738130934
frac_2844,2.429538810594703
frac_2845,2.4973788705647175
frac_2846,2.5743024437781106
frac_2847,2.5723643278360817
frac_2848,2.517451059470265
frac_2849,2.5690665317341326
frac_2850,2.0922036331834084
frac_2851,2.0747428785607194
frac_2852,2.0706110694652677
frac_2853,2.0622018340829587
frac_2854,2.0800256271864064
frac_2855,2.1988110044977516
frac_2856,2.205954752623688
frac_2857,2.2080476511744127
frac_2858,2.247366071964018
frac_2859,2.223691769115442
frac_2860,2.3096716291854076
frac_2861,2.337745917041479
frac_2862,2.313807111444278
frac_2863,2.3374344027986003
frac_2864,2.326112533733133
frac_2865,2.498398015992004
frac_2866,2.498844712643678
frac_2867,2.525324017991005
frac_2868,2.5415595102448774
frac_2869,2.444251264367816
frac_2870,2.631818555722139
frac_2871,2.599531414292853
frac_2872,2.613164497751124
frac_2873,2.550575932033983
frac_2874,2.60286972013993
frac_2875,1.8705034232883557
frac_2876,1.9373136581709145
frac_2877,1.8809650824587707
frac_2878,1.9228241029485258
frac_2879,1.920755187406297
frac_2880,2.02411055972014
frac_2881,2.016041724137931
frac_2882,2.0410051324337832
frac_2883,2.0692948875562216
frac_2884,2.039288375812094
frac_2885,2.2010093703148423
frac_2886,2.132807406296852
frac_2887,2.1961437381309348
frac_2888,2.1645507646176907
frac_2889,2.1574830434782606
frac_2890,2.2932430134932535
frac_2891,2.2562493903048475
frac_2892,2.292654207896052
frac_2893,2.2528542528735627
frac_2894,2.28143796101949
frac_2895,2.3802908595702146
frac_2896,2.385552828585707
frac_2897,2.407786736631684
frac_2898,2.4089947376311844
frac_2899,2.407632993503248
frac_2900,1.9648158120939532
frac_2901,1.9791698250874563
frac_2902,1.970760464767616
frac_2903,1.941993988005997
frac_2904,1.984072343828086
frac_2905,2.106148580709645
frac_2906,2.1320514442778613
frac_2907,2.1023052873563217
frac_2908,2.0606634432783606
frac_2909,2.1454920289855073
frac_2910,2.202295897051474
frac_2911,2.302933513243378
frac_2912,2.2197167266366815
frac_2913,2.2603781459270365
frac_2914,2.2828843128435783
frac_2915,2.329682343828086
frac_2916,2.313374652673663
frac_2917,2.403439945027486
frac_2918,2.3925658120939532
frac_2919,2.280239065467266
frac_2920,2.497170779610195
frac_2921,2.44811700149925
frac_2922,2.503426516741629
frac_2923,2.5725355972013992
frac_2924,2.4991363418290855
frac_2925,2.067469715142429
frac_2926,2.021151064467766
frac_2927,2.077259300349825
frac_2928,2.0725060269865065
frac_2929,2.047760364817591
frac_2930,2.16007948025987
frac_2931,2.216677326336832
frac_2932,2.139043988005997
frac_2933,2.175441844077961
frac_2934,2.1905301299350324
