polymer,system,A2_unnormalized,deltaGmin,N,A2_normalized
1628,fe_virial_batch_100k11,91.8807875204346,0.0,26,0.1359183247343707
1629,fe_virial_batch_100k11,-227.1345874740562,0.0,26,-0.33599791046458016
1630,fe_virial_batch_100k11,12.221194782737284,0.0,28,0.015588258651450616
1631,fe_virial_batch_100k11,-127.02352466457162,0.0,28,-0.16201980186807605
1632,fe_virial_batch_100k11,7.655385564882342,0.0,28,0.009764522404186661
1633,fe_virial_batch_100k11,-58.46111409461328,0.0,28,-0.0745677475696598
1634,fe_virial_batch_100k11,-114.57963489079359,0.0,28,-0.1461474934831551
1635,fe_virial_batch_100k11,30.39195598752421,0.0,30,0.03376883998613801
1636,fe_virial_batch_100k11,18.94212566844084,0.0,30,0.021046806298267603
1637,fe_virial_batch_100k11,24.945935143364405,0.0,30,0.027717705714849338
1638,fe_virial_batch_100k11,160.3689946933968,0.0,30,0.178187771881552
1639,fe_virial_batch_100k11,136.27230125321864,0.0,30,0.1514136680591318
1640,fe_virial_batch_100k11,100.18916510888403,0.0,32,0.09784098155164456
1641,fe_virial_batch_100k11,43.30877452608673,0.0,32,0.04229372512313157
1642,fe_virial_batch_100k11,102.02645644442009,0.0,32,0.099635211371504
1643,fe_virial_batch_100k11,-52.859528813530126,0.0,32,-0.051620633606963014
1644,fe_virial_batch_100k11,250.8602106805391,0.0,32,0.24498067449271396
1645,fe_virial_batch_100k11,124.16590306694427,0.0,34,0.10740995074995179
1646,fe_virial_batch_100k11,-114.68480199758206,0.0,34,-0.09920830622628206
1647,fe_virial_batch_100k11,155.4720524742074,0.0,34,0.13449139487388184
1648,fe_virial_batch_100k11,80.40755997563642,0.0,34,0.0695567127816924
1649,fe_virial_batch_100k11,24.539914422839573,0.0,34,0.021228299673736656
1650,fe_virial_batch_100k12,142.52143503124643,0.0,28,0.18178754468271227
1651,fe_virial_batch_100k12,-99.40281249620209,0.0,28,-0.126789301653319
1652,fe_virial_batch_100k12,-50.8382466788896,0.0,28,-0.06484470239654286
1653,fe_virial_batch_100k12,29.34996696301218,0.0,28,0.03743618235078084
1654,fe_virial_batch_100k12,98.46077305809526,0.0,28,0.1255877207373664
1655,fe_virial_batch_100k12,-123.88778521324437,0.0,30,-0.13765309468138262
1656,fe_virial_batch_100k12,-140.6569871822012,0.0,30,-0.15628554131355687
1657,fe_virial_batch_100k12,-14.728029835466744,0.0,30,-0.01636447759496305
1658,fe_virial_batch_100k12,224.5836188090615,0.0,30,0.24953735423229056
1659,fe_virial_batch_100k12,-19.095284456873156,0.0,30,-0.02121698272985906
1660,fe_virial_batch_100k12,-53.02150926708055,0.0,32,-0.05177881764363335
1661,fe_virial_batch_100k12,161.3480224218049,0.0,32,0.15756642814629385
1662,fe_virial_batch_100k12,217.76790788488492,0.0,32,0.21266397254383293
1663,fe_virial_batch_100k12,-53.41362382718437,0.0,32,-0.05216174201873473
1664,fe_virial_batch_100k12,9.834373850403043,0.0,32,0.009603880713284222
1665,fe_virial_batch_100k12,103.21236935397484,0.0,34,0.08928405653458031
1666,fe_virial_batch_100k12,220.50484497442065,0.0,34,0.19074813579102132
1667,fe_virial_batch_100k12,153.94599943036945,0.0,34,0.13317127978405663
1668,fe_virial_batch_100k12,42.64431385682025,0.0,34,0.03688954485884104
1669,fe_virial_batch_100k12,5.63790728596571,0.0,34,0.0048770824273059775
1670,fe_virial_batch_100k12,-10.451852350313542,0.0,36,-0.00806470088758761
1671,fe_virial_batch_100k12,-101.66997681897516,0.0,36,-0.07844905618748083
1672,fe_virial_batch_100k12,35.765872301354236,0.0,36,0.02759712368931654
1673,fe_virial_batch_100k12,178.210817900866,0.0,36,0.13750834714572993
1674,fe_virial_batch_100k12,-31.638420949338055,0.0,36,-0.024412361843625042
1675,fe_virial_batch_100k12,123.58659124194219,0.0,30,0.1373184347132691
1676,fe_virial_batch_100k12,-45.19368678078442,0.0,30,-0.05021520753420491
1677,fe_virial_batch_100k12,-133.26743192199805,0.0,30,-0.1480749243577756
1678,fe_virial_batch_100k12,18.35225008076686,0.0,30,0.020391388978629847
1679,fe_virial_batch_100k12,-88.58405683791814,0.0,30,-0.09842672981990905
1680,fe_virial_batch_100k12,85.38054828261,0.0,32,0.08337944168223632
1681,fe_virial_batch_100k12,24.262361621124057,0.0,32,0.023693712520628962
1682,fe_virial_batch_100k12,-16.03225106707102,0.0,32,-0.015656495182686542
1683,fe_virial_batch_100k12,-94.95334754459336,0.0,32,-0.09272787846151695
1684,fe_virial_batch_100k12,170.63077059333224,0.0,32,0.16663161190755102
1685,fe_virial_batch_100k12,-130.78069128351024,0.0,34,-0.11313208588538948
1686,fe_virial_batch_100k12,-43.48043698013891,0.0,34,-0.03761283475790563
1687,fe_virial_batch_100k12,57.870044520323304,0.0,34,0.050060592145608394
1688,fe_virial_batch_100k12,-70.71814025318093,0.0,34,-0.06117486181071015
1689,fe_virial_batch_100k12,231.55308229290875,0.0,34,0.20030543450943664
1690,fe_virial_batch_100k12,83.7455387221044,0.0,36,0.06461847123619166
1691,fe_virial_batch_100k12,97.15827758000603,0.0,36,0.07496780677469601
1692,fe_virial_batch_100k12,19.044135143636638,0.0,36,0.01469454872194185
1693,fe_virial_batch_100k12,-167.53193476847738,0.0,36,-0.12926846818555354
1694,fe_virial_batch_100k12,-150.42466611051702,0.0,36,-0.11606841520873228
1695,fe_virial_batch_100k12,105.80759282397115,0.0,38,0.0732739562492875
1696,fe_virial_batch_100k12,63.746726494784546,0.0,38,0.04414593247561257
1697,fe_virial_batch_100k12,199.2537099199342,0.0,38,0.13798733373956662
1698,fe_virial_batch_100k12,187.51903148054373,0.0,38,0.12986082512503028
1699,fe_virial_batch_100k12,180.47257513336967,0.0,38,0.1249810077100898
1700,fe_virial_batch_100k12,69.64622481592562,0.0,32,0.06801389142180236
1701,fe_virial_batch_100k12,-71.00660139201314,0.0,32,-0.06934238417188783
1702,fe_virial_batch_100k12,41.2922419617396,0.0,32,0.04032445504076133
1703,fe_virial_batch_100k12,-75.87074789481146,0.0,32,-0.07409252724102681
1704,fe_virial_batch_100k12,199.01888788903528,0.0,32,0.19435438270413602
1705,fe_virial_batch_100k12,146.42302996460157,0.0,34,0.1266635207306242
1706,fe_virial_batch_100k12,-78.32081727489583,0.0,34,-0.06775157203710712
1707,fe_virial_batch_100k12,108.90921585380434,0.0,34,0.09421212444100721
1708,fe_virial_batch_100k12,-65.08370402113347,0.0,34,-0.056300782025201966
1709,fe_virial_batch_100k12,160.06517529595163,0.0,34,0.1384646845120689
1710,fe_virial_batch_100k12,-172.01533934436375,0.0,36,-0.13272788529657698
1711,fe_virial_batch_100k12,-83.39410600044909,0.0,36,-0.06434730401269219
1712,fe_virial_batch_100k12,-51.161641855635715,0.0,36,-0.03947657550589175
1713,fe_virial_batch_100k12,-2.6204205151145006,0.0,36,-0.0020219294098105713
1714,fe_virial_batch_100k12,11.996346289494703,0.0,36,0.009256440038190357
1715,fe_virial_batch_100k12,2.545816862684002,0.0,38,0.0017630310683407215
1716,fe_virial_batch_100k12,-200.28300037751572,0.0,38,-0.1387001387655926
1717,fe_virial_batch_100k12,170.98857706627751,0.0,38,0.11841314201265755
1718,fe_virial_batch_100k12,-27.603360306222868,0.0,38,-0.01911590048907401
1719,fe_virial_batch_100k12,-51.57769322024763,0.0,38,-0.0357186241137449
1720,fe_virial_batch_100k12,186.6046421049533,0.0,40,0.11662790131559582
1721,fe_virial_batch_100k12,163.45114620232712,0.0,40,0.10215696637645445
1722,fe_virial_batch_100k12,-167.56045299204962,0.0,40,-0.10472528312003102
1723,fe_virial_batch_100k12,240.25202119890307,0.0,40,0.15015751324931442
1724,fe_virial_batch_100k12,-47.51443231837122,0.0,40,-0.029696520198982012
1725,fe_virial_batch_100k12,62.289560949767875,0.0,34,0.053883703243743836
1726,fe_virial_batch_100k12,-31.58064151700247,0.0,34,-0.027318894045849886
1727,fe_virial_batch_100k12,-87.82280783360859,0.0,34,-0.07597128705329463
1728,fe_virial_batch_100k12,-18.715746519499422,0.0,34,-0.016190092144895696
1729,fe_virial_batch_100k12,-102.97551444951333,0.0,34,-0.08907916474871395
1730,fe_virial_batch_100k12,32.762758987125764,0.0,36,0.025279906625868646
1731,fe_virial_batch_100k12,28.058663775353853,0.0,36,0.021650203530365626
1732,fe_virial_batch_100k12,-18.19658258888472,0.0,36,-0.014040572985250556
1733,fe_virial_batch_100k12,72.28878996697826,0.0,36,0.055778387320199276
1734,fe_virial_batch_100k12,-140.94884334424745,0.0,36,-0.10875682356809217
1735,fe_virial_batch_100k12,32.63119917345563,0.0,38,0.022597783361118857
1736,fe_virial_batch_100k12,-179.40536491736134,0.0,38,-0.12424194246354664
1737,fe_virial_batch_100k12,139.59590213696492,0.0,38,0.09667306242172086
1738,fe_virial_batch_100k12,145.05406629607043,0.0,38,0.10045295449866373
1739,fe_virial_batch_100k12,45.92111425871843,0.0,38,0.031801325663932435
1740,fe_virial_batch_100k12,128.23752719602152,0.0,40,0.08014845449751345
1741,fe_virial_batch_100k12,67.77446455319668,0.0,40,0.042359040345747924
1742,fe_virial_batch_100k12,27.614082860488303,0.0,40,0.01725880178780519
1743,fe_virial_batch_100k12,118.11413716429651,0.0,40,0.07382133572768532
1744,fe_virial_batch_100k12,250.56305169670932,0.0,40,0.15660190731044332
1745,fe_virial_batch_100k12,130.84562534410117,0.0,42,0.07417552457148592
1746,fe_virial_batch_100k12,-45.19453727642248,0.0,42,-0.025620485984366486
1747,fe_virial_batch_100k12,97.45923377212361,0.0,42,0.05524899873703153
1748,fe_virial_batch_100k12,-6.494376446626404,0.0,42,-0.003681619300808619
1749,fe_virial_batch_100k12,167.1696439514842,0.0,42,0.09476737185458288
1750,fe_virial_batch_100k12,103.23161363209984,0.0,28,0.1316729765715559
1751,fe_virial_batch_100k12,-27.811624698731055,0.0,28,-0.035474011095320224
1752,fe_virial_batch_100k12,90.3913581747437,0.0,28,0.11529509971268329
1753,fe_virial_batch_100k12,131.09675554802158,0.0,28,0.16721524942349691
1754,fe_virial_batch_100k12,92.74499476113277,0.0,28,0.11829718719532241
1755,fe_virial_batch_100k12,203.69138330211095,0.0,30,0.2263237592245677
1756,fe_virial_batch_100k12,43.545933750691496,0.0,30,0.048384370834101666
1757,fe_virial_batch_100k12,68.20744885203506,0.0,30,0.07578605428003896
1758,fe_virial_batch_100k12,-92.3243796799328,0.0,30,-0.10258264408881422
1759,fe_virial_batch_100k12,-2.522662519994322,0.0,30,-0.0028029583555492462
1760,fe_virial_batch_100k12,-24.745764546912532,0.0,32,-0.02416578569034427
1761,fe_virial_batch_100k12,120.1299861793412,0.0,32,0.11731443962826289
1762,fe_virial_batch_100k12,155.292208840471,0.0,32,0.15165254769577247
1763,fe_virial_batch_100k12,21.751346839285905,0.0,32,0.02124154964774014
1764,fe_virial_batch_100k12,129.62199280420847,0.0,32,0.12658397734785984
1765,fe_virial_batch_100k12,71.83821615266226,0.0,34,0.0621437855991888
1766,fe_virial_batch_100k12,239.1957967719276,0.0,34,0.20691677921447024
1767,fe_virial_batch_100k12,226.0491858667604,0.0,34,0.19554427843145364
1768,fe_virial_batch_100k12,36.305101691727806,0.0,34,0.031405797311183224
1769,fe_virial_batch_100k12,-14.893271731060857,0.0,34,-0.012883453054550914
1770,fe_virial_batch_100k12,58.707722685845276,0.0,36,0.04529916873907815
1771,fe_virial_batch_100k12,-148.47717460796406,0.0,36,-0.11456572114812041
1772,fe_virial_batch_100k12,259.18492624211495,0.0,36,0.1999883690139776
1773,fe_virial_batch_100k12,113.75381453414897,0.0,36,0.08777300504178162
1774,fe_virial_batch_100k12,-113.59258821326328,0.0,36,-0.08764860201640685
1775,fe_virial_batch_100k12,-42.07525987014926,0.0,30,-0.04675028874461029
1776,fe_virial_batch_100k12,24.141295470736978,0.0,30,0.026823661634152198
1777,fe_virial_batch_100k12,204.75194639579968,0.0,30,0.22750216266199963
1778,fe_virial_batch_100k12,-58.18858973937492,0.0,30,-0.06465398859930546
1779,fe_virial_batch_100k12,-6.748924441861066,0.0,30,-0.007498804935401184
1780,fe_virial_batch_100k12,41.438644114041374,0.0,32,0.04046742589261853
1781,fe_virial_batch_100k12,64.61618597728051,0.0,32,0.063101744118438
1782,fe_virial_batch_100k12,62.79349265558552,0.0,32,0.06132177017147023
1783,fe_virial_batch_100k12,-92.17156866668957,0.0,32,-0.09001129752606403
1784,fe_virial_batch_100k12,10.518120673690555,0.0,32,0.010271602220400933
1785,fe_virial_batch_100k12,84.75653522924985,0.0,34,0.0733188021014272
1786,fe_virial_batch_100k12,132.87758680389192,0.0,34,0.11494600934592726
1787,fe_virial_batch_100k12,65.55448988747303,0.0,34,0.056708036234838256
1788,fe_virial_batch_100k12,119.91621378155709,0.0,34,0.10373374894598364
1789,fe_virial_batch_100k12,87.10898810821568,0.0,34,0.07535379594136304
1790,fe_virial_batch_100k12,-210.40691658780088,0.0,36,-0.16235101588564882
1791,fe_virial_batch_100k12,119.19465953122159,0.0,36,0.0919711879098932
1792,fe_virial_batch_100k12,-40.345782444660635,0.0,36,-0.03113100497273197
1793,fe_virial_batch_100k12,88.73891076845979,0.0,36,0.06847138176578688
1794,fe_virial_batch_100k12,164.17399905608428,0.0,36,0.12667746840747243
1795,fe_virial_batch_100k12,191.30095198261725,0.0,38,0.13247988364447177
1796,fe_virial_batch_100k12,72.1178430034044,0.0,38,0.04994310457299474
1797,fe_virial_batch_100k12,-32.477423906446745,0.0,38,-0.02249129079393819
1798,fe_virial_batch_100k12,-61.09226509554496,0.0,38,-0.04230766280854914
1799,fe_virial_batch_100k12,169.58163915502925,0.0,38,0.11743880827910613
1800,fe_virial_batch_100k13,64.47435086906583,0.0,32,0.0629632332705721
1801,fe_virial_batch_100k13,-0.15216567025840866,0.0,32,-0.0001485992873617272
1802,fe_virial_batch_100k13,152.58006374020587,0.0,32,0.1490039684962948
1803,fe_virial_batch_100k13,128.35986094335232,0.0,32,0.1253514267024925
1804,fe_virial_batch_100k13,-68.12432388004909,0.0,32,-0.06652766003911044
1805,fe_virial_batch_100k13,-7.307750970559481,0.0,34,-0.006321583884567025
1806,fe_virial_batch_100k13,80.52929729255506,0.0,34,0.06966202187937288
1807,fe_virial_batch_100k13,83.96159517269133,0.0,34,0.07263113769263956
1808,fe_virial_batch_100k13,201.49048381817465,0.0,34,0.17429972648631026
1809,fe_virial_batch_100k13,-22.81036175697191,0.0,34,-0.01973214684859162
1810,fe_virial_batch_100k13,64.2718509596211,0.0,36,0.04959247759230023
1811,fe_virial_batch_100k13,-31.00867810853315,0.0,36,-0.023926449157818788
1812,fe_virial_batch_100k13,-40.44283044743564,0.0,36,-0.03120588769092256
1813,fe_virial_batch_100k13,203.97242802670675,0.0,36,0.15738613273665644
1814,fe_virial_batch_100k13,45.40532950098434,0.0,36,0.0350349764668089
1815,fe_virial_batch_100k13,230.41326376644184,0.0,38,0.1595659721374251
1816,fe_virial_batch_100k13,179.86142427789056,0.0,38,0.12455777304563058
1817,fe_virial_batch_100k13,79.2930949967513,0.0,38,0.054912115648719735
1818,fe_virial_batch_100k13,-31.19360973700218,0.0,38,-0.021602222809558296
1819,fe_virial_batch_100k13,125.6993390614531,0.0,38,0.08704940378216974
1820,fe_virial_batch_100k13,221.04974573448948,0.0,40,0.1381560910840559
1821,fe_virial_batch_100k13,144.2823697341464,0.0,40,0.0901764810838415
1822,fe_virial_batch_100k13,71.81786362220737,0.0,40,0.044886164763879605
1823,fe_virial_batch_100k13,158.31875562217934,0.0,40,0.09894922226386209
1824,fe_virial_batch_100k13,176.57553334333124,0.0,40,0.11035970833958203
1825,fe_virial_batch_100k13,-82.74836246917053,0.0,34,-0.07158162843353852
1826,fe_virial_batch_100k13,161.2242446530197,0.0,34,0.13946733966524194
1827,fe_virial_batch_100k13,-69.93385010563442,0.0,34,-0.06049641012598133
1828,fe_virial_batch_100k13,68.54783161662898,0.0,34,0.05929743219431573
1829,fe_virial_batch_100k13,181.4069221849472,0.0,34,0.15692640327417579
1830,fe_virial_batch_100k13,63.88222623305576,0.0,36,0.04929184122920969
1831,fe_virial_batch_100k13,204.27357365305923,0.0,36,0.1576184981890889
1832,fe_virial_batch_100k13,6.840760089057801,0.0,36,0.005278364266248303
1833,fe_virial_batch_100k13,82.25570402369162,0.0,36,0.06346890742568798
1834,fe_virial_batch_100k13,145.98754149748683,0.0,36,0.11264470794559168
1835,fe_virial_batch_100k13,49.20179405707642,0.0,38,0.034073264582462896
1836,fe_virial_batch_100k13,-109.59824569111714,0.0,38,-0.075899062112962
1837,fe_virial_batch_100k13,168.91281711518673,0.0,38,0.11697563512132045
1838,fe_virial_batch_100k13,-62.12656902117985,0.0,38,-0.04302393976536
1839,fe_virial_batch_100k13,282.76594710270723,0.0,38,0.195821293007415
1840,fe_virial_batch_100k13,194.56110820432323,0.0,40,0.12160069262770203
1841,fe_virial_batch_100k13,-36.51428021061335,0.0,40,-0.022821425131633342
1842,fe_virial_batch_100k13,-33.69678925928489,0.0,40,-0.021060493287053058
1843,fe_virial_batch_100k13,144.42516036916768,0.0,40,0.0902657252307298
1844,fe_virial_batch_100k13,-35.10912567504102,0.0,40,-0.021943203546900637
1845,fe_virial_batch_100k13,-46.447175171500746,0.0,42,-0.026330598169785002
1846,fe_virial_batch_100k13,222.2447506461351,0.0,42,0.12598908766787703
1847,fe_virial_batch_100k13,252.97661956816228,0.0,42,0.1434107820681192
1848,fe_virial_batch_100k13,178.61500404287958,0.0,42,0.10125567122612221
1849,fe_virial_batch_100k13,95.43088839288147,0.0,42,0.05409914307986478
1850,fe_virial_batch_100k13,157.53142085829984,0.0,36,0.12155202226720667
1851,fe_virial_batch_100k13,61.72179987025987,0.0,36,0.04762484557890422
1852,fe_virial_batch_100k13,32.37333992672827,0.0,36,0.02497942895580885
1853,fe_virial_batch_100k13,-25.470170970220842,0.0,36,-0.019652909699244478
1854,fe_virial_batch_100k13,0.10489877026968204,0.0,36,8.094040915870528e-05
1855,fe_virial_batch_100k13,39.49983142237492,0.0,38,0.02735445389361144
1856,fe_virial_batch_100k13,69.00358476621038,0.0,38,0.04778641604308198
1857,fe_virial_batch_100k13,-93.40623575670257,0.0,38,-0.06468575883428156
1858,fe_virial_batch_100k13,117.91029968524855,0.0,38,0.08165533219200038
1859,fe_virial_batch_100k13,49.03457134158294,0.0,38,0.03395745937782752
1860,fe_virial_batch_100k13,-303.00039711272495,0.0,40,-0.1893752481954531
1861,fe_virial_batch_100k13,101.15398252756825,0.0,40,0.06322123907973015
1862,fe_virial_batch_100k13,257.74437882922587,0.0,40,0.16109023676826617
1863,fe_virial_batch_100k13,3.8963946254318027,0.0,40,0.0024352466408948765
1864,fe_virial_batch_100k13,164.7636853502947,0.0,40,0.10297730334393419
1865,fe_virial_batch_100k13,113.76147670986312,0.0,42,0.06449063305547796
1866,fe_virial_batch_100k13,213.21890277127537,0.0,42,0.12087239386126722
1867,fe_virial_batch_100k13,149.51508373226534,0.0,42,0.08475911776205518
1868,fe_virial_batch_100k13,80.21554968119791,0.0,42,0.04547366761972671
1869,fe_virial_batch_100k13,106.97563538011602,0.0,42,0.06064378422909071
1870,fe_virial_batch_100k13,-65.04796653368987,0.0,44,-0.03359915626740179
1871,fe_virial_batch_100k13,-37.41881580243103,0.0,44,-0.01932790072439619
1872,fe_virial_batch_100k13,71.9841754198443,0.0,44,0.03718190879124189
1873,fe_virial_batch_100k13,255.07470637395676,0.0,44,0.1317534640361347
1874,fe_virial_batch_100k13,-12.847882868445266,0.0,44,-0.006636303134527514
1875,fe_virial_batch_100k13,26.819644995500926,0.0,22,0.05541248966012588
1876,fe_virial_batch_100k13,-130.6619556232199,0.0,22,-0.26996271822979323
1877,fe_virial_batch_100k13,21.572070839086017,0.0,22,0.04457039429563227
1878,fe_virial_batch_100k13,-94.66168393471547,0.0,22,-0.1955819916006518
1879,fe_virial_batch_100k13,-237.77166017165146,0.0,22,-0.4912637606852303
1880,fe_virial_batch_100k13,24.745807433144584,0.0,24,0.04296147123809824
1881,fe_virial_batch_100k13,117.78503705079328,0.0,24,0.2044879115465161
1882,fe_virial_batch_100k13,56.07588335298186,0.0,24,0.0973539641544824
1883,fe_virial_batch_100k13,56.83628480910487,0.0,24,0.09867410557136262
1884,fe_virial_batch_100k13,56.48672793651129,0.0,24,0.09806723600088767
1885,fe_virial_batch_100k13,105.13691504629706,0.0,26,0.15552798083771754
1886,fe_virial_batch_100k13,30.884530124778575,0.0,26,0.045687174740796706
1887,fe_virial_batch_100k13,64.90277547078612,0.0,26,0.09601002288577828
1888,fe_virial_batch_100k13,85.37476291790928,0.0,26,0.1262940279850729
1889,fe_virial_batch_100k13,24.16873628101539,0.0,26,0.03575256846304052
1890,fe_virial_batch_100k13,47.65202731330509,0.0,28,0.06078064708329731
1891,fe_virial_batch_100k13,-39.751636724434825,0.0,28,-0.050703618270962786
1892,fe_virial_batch_100k13,88.05825686822291,0.0,28,0.11231920518905984
1893,fe_virial_batch_100k13,22.770655946234527,0.0,28,0.029044204013054242
1894,fe_virial_batch_100k13,13.26963172646332,0.0,28,0.016925550671509335
1895,fe_virial_batch_100k13,42.703585565295086,0.0,30,0.04744842840588343
1896,fe_virial_batch_100k13,-13.090062820235238,0.0,30,-0.01454451424470582
1897,fe_virial_batch_100k13,224.46816559209643,0.0,30,0.24940907288010714
1898,fe_virial_batch_100k13,0.6620475931241592,0.0,30,0.0007356084368046213
1899,fe_virial_batch_100k13,22.313449962235598,0.0,30,0.024792722180261777
1900,fe_virial_batch_100k13,-62.09505463754167,0.0,24,-0.10780391430128762
1901,fe_virial_batch_100k13,-143.29228893344447,0.0,24,-0.24877133495389664
1902,fe_virial_batch_100k13,34.45314192577842,0.0,24,0.05981448251003198
1903,fe_virial_batch_100k13,-17.427173356369515,0.0,24,-0.03025550929925263
1904,fe_virial_batch_100k13,150.903584056855,0.0,24,0.2619853889875955
1905,fe_virial_batch_100k13,72.74240449125153,0.0,26,0.10760710723557919
1906,fe_virial_batch_100k13,-29.175233523708552,0.0,26,-0.04315862947294165
1907,fe_virial_batch_100k13,47.95599004932405,0.0,26,0.07094081368243203
1908,fe_virial_batch_100k13,143.72497830487706,0.0,26,0.21261091465218498
1909,fe_virial_batch_100k13,-21.47162152534136,0.0,26,-0.03176275373571207
1910,fe_virial_batch_100k13,31.94148285376654,0.0,28,0.04074168731347773
1911,fe_virial_batch_100k13,10.700735744673082,0.0,28,0.013648897633511584
1912,fe_virial_batch_100k13,77.95002163154459,0.0,28,0.09942604799941912
1913,fe_virial_batch_100k13,-37.96065612283554,0.0,28,-0.048419204238310636
1914,fe_virial_batch_100k13,35.050757751999036,0.0,28,0.04470759917346816
1915,fe_virial_batch_100k13,-174.96322667315823,0.0,30,-0.19440358519239803
1916,fe_virial_batch_100k13,46.254255942381796,0.0,30,0.05139361771375755
1917,fe_virial_batch_100k13,332.931468591503,0.0,30,0.3699238539905589
1918,fe_virial_batch_100k13,114.32096832764663,0.0,30,0.12702329814182958
1919,fe_virial_batch_100k13,-9.098044072453048,0.0,30,-0.010108937858281165
1920,fe_virial_batch_100k13,176.14026973019858,0.0,32,0.17201198215839705
1921,fe_virial_batch_100k13,31.077878474822516,0.0,32,0.030349490698068863
1922,fe_virial_batch_100k13,68.67047884742848,0.0,32,0.06706101449944188
1923,fe_virial_batch_100k13,149.7455011496421,0.0,32,0.14623584096644737
1924,fe_virial_batch_100k13,133.39056704686365,0.0,32,0.13026422563170278
1925,fe_virial_batch_100k13,105.37595666028403,0.0,26,0.15588159269272786
1926,fe_virial_batch_100k13,-84.6418094358126,0.0,26,-0.12520977727191213
1927,fe_virial_batch_100k13,-47.00667294288606,0.0,26,-0.06953649843622199
1928,fe_virial_batch_100k13,-49.4032925462891,0.0,26,-0.07308179370752825
1929,fe_virial_batch_100k13,50.49118019252245,0.0,26,0.07469109495935274
1930,fe_virial_batch_100k13,113.4207826720851,0.0,28,0.14466936565316976
1931,fe_virial_batch_100k13,-243.4385586658865,0.0,28,-0.3105083656452634
1932,fe_virial_batch_100k13,-117.06160689505836,0.0,28,-0.14931327410083975
1933,fe_virial_batch_100k13,-11.74085626784077,0.0,28,-0.014975581974286698
1934,fe_virial_batch_100k13,48.285665337978784,0.0,28,0.06158885884946273
1935,fe_virial_batch_100k13,-24.425937314174124,0.0,30,-0.02713993034908236
1936,fe_virial_batch_100k13,115.36418355447579,0.0,30,0.12818242617163977
1937,fe_virial_batch_100k13,-31.682431420346305,0.0,30,-0.03520270157816256
1938,fe_virial_batch_100k13,94.69439763201204,0.0,30,0.10521599736890226
1939,fe_virial_batch_100k13,148.93843301010574,0.0,30,0.1654871477890064
1940,fe_virial_batch_100k13,-29.89597798015663,0.0,32,-0.02919529099624671
1941,fe_virial_batch_100k13,288.2641616209266,0.0,32,0.2815079703329361
1942,fe_virial_batch_100k13,53.10856678152786,0.0,32,0.0518638347475858
1943,fe_virial_batch_100k13,53.07894143342634,0.0,32,0.05183490374358041
1944,fe_virial_batch_100k13,7.632412676553585,0.0,32,0.0074535280044468605
1945,fe_virial_batch_100k13,127.16326071057868,0.0,34,0.1100028206838916
1946,fe_virial_batch_100k13,37.51961780173783,0.0,34,0.03245641678351023
1947,fe_virial_batch_100k13,-5.481537742804978,0.0,34,-0.00474181465640569
1948,fe_virial_batch_100k13,179.46339373795323,0.0,34,0.1552451502923471
1949,fe_virial_batch_100k13,31.528806503159615,0.0,34,0.027274054068477174
1950,fe_virial_batch_100k14,195.97333965849006,0.0,28,0.2499659944623598
1951,fe_virial_batch_100k14,71.72392005816025,0.0,28,0.09148459191091868
1952,fe_virial_batch_100k14,118.59370232707288,0.0,28,0.15126747745800112
1953,fe_virial_batch_100k14,-5.862521756358551,0.0,28,-0.007477706321885907
1954,fe_virial_batch_100k14,-20.528865396709982,0.0,28,-0.026184777291721917
1955,fe_virial_batch_100k14,-192.0308373440824,0.0,30,-0.21336759704898045
1956,fe_virial_batch_100k14,111.31774370340659,0.0,30,0.12368638189267399
1957,fe_virial_batch_100k14,17.414097067865814,0.0,30,0.019348996742073125
1958,fe_virial_batch_100k14,136.1396608279184,0.0,30,0.15126628980879822
1959,fe_virial_batch_100k14,-71.74726665240259,0.0,30,-0.07971918516933621
1960,fe_virial_batch_100k14,8.597462379879607,0.0,32,0.008395959355351179
1961,fe_virial_batch_100k14,177.60672087505682,0.0,32,0.17344406335454768
1962,fe_virial_batch_100k14,97.78615029404479,0.0,32,0.09549428739652811
1963,fe_virial_batch_100k14,-174.6083373415446,0.0,32,-0.17051595443510215
1964,fe_virial_batch_100k14,68.24389189572891,0.0,32,0.06664442567942276
1965,fe_virial_batch_100k14,-159.34878849311806,0.0,34,-0.1378449727449118
1966,fe_virial_batch_100k14,149.4045891301446,0.0,34,0.12924272416102472
1967,fe_virial_batch_100k14,197.931274348059,0.0,34,0.17122082556060467
1968,fe_virial_batch_100k14,88.35472676640826,0.0,34,0.07643142453841545
1969,fe_virial_batch_100k14,71.49231021025757,0.0,34,0.06184455900541312
1970,fe_virial_batch_100k14,-64.06944962300915,0.0,36,-0.04943630372145768
1971,fe_virial_batch_100k14,-62.40929973274193,0.0,36,-0.048155323867856425
1972,fe_virial_batch_100k14,77.38445882560522,0.0,36,0.05971023057531267
1973,fe_virial_batch_100k14,142.472526347323,0.0,36,0.10993250489762577
1974,fe_virial_batch_100k14,0.5547947219032887,0.0,36,0.00042808234714759933
1975,fe_virial_batch_100k14,-81.08832262655643,0.0,30,-0.09009813625172937
1976,fe_virial_batch_100k14,-2.4430773453093604,0.0,30,-0.0027145303836770673
1977,fe_virial_batch_100k14,78.46733241334165,0.0,30,0.08718592490371295
1978,fe_virial_batch_100k14,9.175914245841481,0.0,30,0.010195460273157202
1979,fe_virial_batch_100k14,66.55478057928164,0.0,30,0.07394975619920183
