[W],[Ta],[Tr],[R],total_count,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,deltaGmin,A2_normalized
10.0,4.0,10.0,10.0,34,2.0,0.0,2.5,3.0,4,3,1,0,2,1,2,0,3,3,-9.959160377777778,-0.043599087063953226
10.0,4.0,10.0,10.0,34,2.5,0.0,2.0,2.0,4,3,2,0,2,2,3,0,2,2,-9.612319244444436,0.0794123526691587
10.0,4.0,10.0,10.0,34,2.333333333333333,0.0,2.333333333333333,2.0,4,3,3,0,3,2,3,0,3,2,-10.404822311111118,0.13912095174051894
10.0,4.0,10.0,10.0,34,2.0,0.0,2.5,2.0,4,3,2,0,2,2,2,0,3,2,-10.721405422222224,0.07182031949084554
12.0,4.0,10.0,10.0,36,2.0,0.0,2.0,2.0,4,2,3,0,1,3,2,0,2,2,-9.776192311111107,-0.02668159308824892
12.0,4.0,10.0,10.0,36,2.0,0.0,2.0,2.25,4,3,3,0,3,4,2,0,2,3,-11.443830911111116,0.026472068580072373
12.0,4.0,10.0,10.0,36,2.5,0.0,2.0,2.0,4,3,2,0,2,1,3,0,2,2,-9.32037324444444,0.1474105322600046
12.0,4.0,10.0,10.0,36,2.0,2.0,2.0,2.0,4,2,2,1,1,2,2,2,2,2,-8.821078088888882,0.12054739603234785
12.0,4.0,10.0,10.0,36,2.0,0.0,2.333333333333333,2.0,4,3,2,0,3,3,2,0,3,2,-9.894210044444447,-0.0408490943686515
4.0,6.0,10.0,10.0,30,2.0,0.0,4.0,0.0,4,4,1,0,1,0,2,0,4,0,-12.823742844444446,-0.0182018990208969
4.0,6.0,10.0,10.0,30,7.0,2.0,2.333333333333333,0.0,4,7,1,2,3,0,7,2,3,0,-13.485049822222221,-0.011631970585817546
4.0,6.0,10.0,10.0,30,2.0,2.0,2.0,2.0,4,2,2,1,1,1,2,2,2,2,-13.634598244444444,-0.06917761149774522
4.0,6.0,10.0,10.0,30,0.0,2.0,2.0,0.0,4,2,0,2,1,0,0,2,2,0,-13.501915800000011,0.009375962939178929
4.0,6.0,10.0,10.0,30,0.0,0.0,2.5,0.0,4,3,0,0,2,0,0,0,3,0,-13.951388533333335,0.08119229887704707
6.0,6.0,10.0,10.0,32,2.0,4.0,2.0,2.0,4,4,3,1,2,1,2,4,2,2,-13.134351688888884,-0.14799052266354176
6.0,6.0,10.0,10.0,32,2.5,2.0,2.6666666666666665,2.0,4,3,2,1,3,1,3,2,3,2,-13.197416355555553,0.021116584058848174
6.0,6.0,10.0,10.0,32,2.333333333333333,2.0,2.6666666666666665,2.0,4,3,3,2,3,2,3,2,3,2,-12.956756577777787,-0.004177879079885993
6.0,6.0,10.0,10.0,32,2.5,0.0,2.0,0.0,4,3,2,0,3,0,3,0,2,0,-12.929283911111105,-0.02534426198100045
6.0,6.0,10.0,10.0,32,2.0,2.0,2.0,0.0,4,2,2,1,1,0,2,2,2,0,-12.825049844444447,0.06339938397105686
8.0,6.0,10.0,10.0,34,3.0,2.0,2.0,2.0,4,4,2,2,3,1,4,2,2,2,-11.892149466666687,0.1199302246000098
8.0,6.0,10.0,10.0,34,2.333333333333333,2.0,3.0,2.0,4,3,3,1,2,1,3,2,3,2,-12.740183466666664,-0.1917443413134719
8.0,6.0,10.0,10.0,34,2.25,2.5,2.333333333333333,2.0,4,3,4,2,3,3,3,3,3,2,-12.795271711111107,-0.012940549686395542
8.0,6.0,10.0,10.0,34,3.5,2.0,2.0,2.0,4,4,2,1,2,1,4,2,2,2,-12.745097799999998,-0.005212037633862989
8.0,6.0,10.0,10.0,34,2.0,0.0,2.0,2.0,4,2,2,0,1,2,2,0,2,2,-11.46881722222222,-0.01585983392252126
10.0,6.0,10.0,10.0,36,0.0,2.0,2.6666666666666665,2.0,4,3,0,1,3,3,0,2,3,2,-10.791931422222225,-0.04386283092451741
10.0,6.0,10.0,10.0,36,2.0,2.0,3.0,2.0,4,3,2,1,1,1,2,2,3,2,-10.662452688888898,0.02126153835238963
10.0,6.0,10.0,10.0,36,2.0,2.0,2.0,2.0,4,2,2,2,1,3,2,2,2,2,-11.609808888888875,0.08640975345147305
10.0,6.0,10.0,10.0,36,2.0,2.0,2.0,2.0,4,2,1,1,3,2,2,2,2,2,-11.988837711111104,0.07430046240791087
10.0,6.0,10.0,10.0,36,2.0,2.0,2.0,2.0,4,2,2,1,1,1,2,2,2,2,-11.114860288888883,0.06667540497784817
12.0,6.0,10.0,10.0,38,2.0,2.0,2.0,2.0,4,2,2,1,3,1,2,2,2,2,-12.549062555555539,0.06240868001796305
12.0,6.0,10.0,10.0,38,2.5,0.0,2.5,3.5,4,4,2,0,2,2,3,0,3,4,-10.584379422222224,0.0033014727673086664
12.0,6.0,10.0,10.0,38,3.0,3.0,0.0,3.5,4,5,2,1,0,2,3,3,0,5,-11.493848600000007,-0.012770302757229098
12.0,6.0,10.0,10.0,38,2.0,0.0,2.0,2.5,4,3,1,0,4,2,2,0,2,3,-11.22601473333333,0.15741239138081162
12.0,6.0,10.0,10.0,38,2.5,2.0,2.5,2.6666666666666665,4,4,2,1,2,3,3,2,3,4,-11.678459777777775,0.13689822746051802
4.0,8.0,10.0,10.0,32,2.0,2.333333333333333,2.0,0.0,4,3,2,3,4,0,2,3,2,0,-14.479961599999996,-0.044029176631424236
4.0,8.0,10.0,10.0,32,2.5,2.0,2.333333333333333,0.0,4,3,2,2,3,0,3,2,3,0,-15.292325555555554,0.05561724392428431
4.0,8.0,10.0,10.0,32,2.0,0.0,2.0,0.0,4,2,2,0,2,0,2,0,2,0,-14.624810244444456,-0.13792794643097714
4.0,8.0,10.0,10.0,32,2.0,2.0,2.0,2.0,4,2,1,2,2,1,2,2,2,2,-14.286774444444443,0.12638747072135456
4.0,8.0,10.0,10.0,32,3.0,2.0,2.0,2.0,4,4,2,2,3,1,4,2,2,2,-13.995046711111119,-0.11380003118799482
6.0,8.0,10.0,10.0,34,2.5,4.0,2.0,2.0,4,4,2,1,2,1,3,4,2,2,-14.049948844444437,0.18992353669271386
6.0,8.0,10.0,10.0,34,3.5,2.0,2.5,2.0,4,4,2,1,2,1,4,2,3,2,-15.346588799999992,0.0675896970409773
6.0,8.0,10.0,10.0,34,3.0,2.0,2.0,2.0,4,4,2,1,2,1,4,2,2,2,-14.385343977777776,0.008829198176680155
6.0,8.0,10.0,10.0,34,2.0,2.0,2.0,0.0,4,2,1,3,2,0,2,2,2,0,-14.328019199999995,0.05819764118129195
6.0,8.0,10.0,10.0,34,2.0,2.0,2.0,2.0,4,2,1,2,2,1,2,2,2,2,-15.482356177777776,-0.021101164444539057
8.0,8.0,10.0,10.0,36,3.0,2.0,2.5,2.0,4,4,2,2,2,1,4,2,3,2,-12.786136711111116,0.2401108273106663
8.0,8.0,10.0,10.0,36,2.5,2.0,2.5,0.0,4,3,2,2,2,0,3,2,3,0,-12.810972266666663,0.0035752321482550244
8.0,8.0,10.0,10.0,36,2.0,3.0,2.0,0.0,4,3,2,1,2,0,2,3,2,0,-13.354210288888886,0.0025932234779432865
8.0,8.0,10.0,10.0,36,3.0,3.0,3.0,0.0,4,3,2,1,2,0,3,3,3,0,-13.077844266666654,0.07214183680913598
8.0,8.0,10.0,10.0,36,2.0,2.0,3.5,2.0,4,5,2,1,2,1,2,2,5,2,-13.11856882222222,0.005423043288327856
10.0,8.0,10.0,10.0,38,2.0,2.0,2.0,2.0,4,2,2,1,2,2,2,2,2,2,-13.19124053333333,-0.2422790072104961
10.0,8.0,10.0,10.0,38,2.0,2.0,2.0,2.0,4,2,1,2,4,1,2,2,2,2,-12.50510162222222,0.036246459303684836
10.0,8.0,10.0,10.0,38,2.0,2.0,2.0,2.0,4,2,3,2,2,3,2,2,2,2,-13.530994155555565,0.12982695159053886
10.0,8.0,10.0,10.0,38,2.0,2.0,2.0,2.5,4,3,2,2,1,2,2,2,2,3,-13.670908288888883,-0.01846763025694706
10.0,8.0,10.0,10.0,38,2.333333333333333,2.0,2.0,2.5,4,3,3,1,3,2,3,2,2,3,-12.744212044444444,0.020838068511010083
12.0,8.0,10.0,10.0,40,2.0,0.0,2.333333333333333,2.6666666666666665,4,3,2,0,3,3,2,0,3,3,-12.57515544444445,-0.021158516138320968
12.0,8.0,10.0,10.0,40,0.0,2.0,2.0,2.0,4,2,0,1,2,1,0,2,2,2,-13.60294995555556,0.10727996516440402
12.0,8.0,10.0,10.0,40,0.0,0.0,3.0,3.0,4,4,0,0,2,2,0,0,4,4,-12.007764066666667,0.1304639891522685
12.0,8.0,10.0,10.0,40,2.0,2.0,2.0,2.6666666666666665,4,4,1,2,1,3,2,2,2,4,-12.4920792,0.07376193204570952
12.0,8.0,10.0,10.0,40,0.0,3.0,3.5,3.0,4,5,0,1,2,2,0,3,5,4,-12.697357444444444,-0.05723539344686448
4.0,10.0,10.0,10.0,34,2.0,2.0,2.333333333333333,0.0,4,3,3,2,3,0,2,2,3,0,-16.096515733333348,-0.19614428825767016
4.0,10.0,10.0,10.0,34,3.0,2.0,2.5,0.0,4,5,3,2,2,0,5,2,3,0,-17.011362666666663,-0.048113756699600455
4.0,10.0,10.0,10.0,34,2.5,0.0,2.5,2.0,4,3,2,0,2,1,3,0,3,2,-15.657197022222213,-0.04880575222662099
4.0,10.0,10.0,10.0,34,3.0,2.6666666666666665,2.333333333333333,0.0,4,4,2,3,3,0,3,4,3,0,-16.248770200000006,-0.06883708696298259
4.0,10.0,10.0,10.0,34,2.5,4.0,2.5,0.0,4,4,2,1,2,0,3,4,3,0,-16.766142555555557,-0.1918120080566725
6.0,10.0,10.0,10.0,36,2.0,2.0,2.0,0.0,4,2,2,3,3,0,2,2,2,0,-14.598385222222216,-0.06826419283523276
6.0,10.0,10.0,10.0,36,3.0,2.0,2.0,2.0,4,3,1,2,1,1,3,2,2,2,-15.863796355555555,-0.139042557908556
6.0,10.0,10.0,10.0,36,2.5,2.6666666666666665,2.0,2.0,4,4,2,3,2,1,3,4,2,2,-15.349523066666661,-0.02621958930271141
6.0,10.0,10.0,10.0,36,2.5,2.0,2.0,2.0,4,3,2,1,3,1,3,2,2,2,-15.101258133333314,-0.0023778439350897683
6.0,10.0,10.0,10.0,36,2.0,2.0,2.0,2.0,4,2,1,2,2,1,2,2,2,2,-15.342575622222226,0.05121481453336677
8.0,10.0,10.0,10.0,38,2.333333333333333,2.0,2.0,2.0,4,3,3,2,2,1,3,2,2,2,-14.8588414,-0.13211499380066066
8.0,10.0,10.0,10.0,38,2.0,2.0,2.0,2.0,4,2,2,2,1,1,2,2,2,2,-14.845562422222214,0.14744478062619626
8.0,10.0,10.0,10.0,38,2.0,3.5,2.0,2.0,4,4,2,2,2,1,2,4,2,2,-16.457302488888892,-0.1055041101060678
8.0,10.0,10.0,10.0,38,2.0,5.0,2.5,3.0,4,5,3,1,2,1,2,5,3,3,-14.576243177777787,-0.0396352660853195
8.0,10.0,10.0,10.0,38,2.0,2.0,0.0,2.0,4,2,3,2,0,1,2,2,0,2,-13.739655288888885,0.009988859481429227
10.0,10.0,10.0,10.0,40,2.333333333333333,3.0,2.5,2.0,4,3,3,1,2,2,3,3,3,2,-14.207492755555545,0.10301236377463246
10.0,10.0,10.0,10.0,40,2.5,0.0,2.0,2.333333333333333,4,3,2,0,2,3,3,0,2,3,-14.729884866666668,0.01583898159059171
10.0,10.0,10.0,10.0,40,2.0,2.0,2.0,2.5,4,3,1,1,1,2,2,2,2,3,-13.92951177777778,0.09228772653371012
10.0,10.0,10.0,10.0,40,2.0,2.333333333333333,2.0,2.0,4,3,1,3,3,1,2,3,2,2,-14.236432799999998,-0.131258253755039
10.0,10.0,10.0,10.0,40,2.0,2.0,2.0,3.0,4,3,1,1,1,1,2,2,2,3,-13.458697044444456,0.0016172133784946071
12.0,10.0,10.0,10.0,42,2.0,2.0,2.0,2.5,4,3,2,2,2,2,2,2,2,3,-14.361798733333329,-0.012478963417504416
12.0,10.0,10.0,10.0,42,2.5,2.0,4.0,2.0,4,4,2,2,1,1,3,2,4,2,-12.170700555555555,0.07141333181550609
12.0,10.0,10.0,10.0,42,3.0,2.5,2.0,2.0,4,3,1,2,2,3,3,3,2,2,-13.469308333333334,-0.05911967422919427
12.0,10.0,10.0,10.0,42,2.5,0.0,2.0,2.333333333333333,4,3,2,0,1,3,3,0,2,3,-13.287180355555561,0.006194960686130239
12.0,10.0,10.0,10.0,42,2.333333333333333,2.5,2.0,2.4,4,3,3,2,3,5,3,3,2,3,-14.384924644444439,-0.03587303144491635
4.0,12.0,10.0,10.0,36,2.0,3.0,3.0,2.0,4,5,2,3,2,1,2,5,4,2,-17.645790333333334,-0.015732782025435717
4.0,12.0,10.0,10.0,36,0.0,2.6666666666666665,2.5,2.0,4,3,0,3,2,1,0,3,3,2,-17.52883926666666,-0.12935342087919774
4.0,12.0,10.0,10.0,36,2.0,2.333333333333333,2.0,0.0,4,3,2,3,1,0,2,3,2,0,-16.30652855555556,-0.016405175434404676
4.0,12.0,10.0,10.0,36,2.0,3.0,3.0,0.0,4,4,2,2,1,0,2,4,3,0,-18.347687133333334,0.13005252672194695
4.0,12.0,10.0,10.0,36,2.333333333333333,3.0,3.0,0.0,4,4,3,2,1,0,3,4,3,0,-17.092325977777776,0.040890579873571815
6.0,12.0,10.0,10.0,38,2.0,2.0,2.0,0.0,4,2,2,2,2,0,2,2,2,0,-16.30016535555556,-0.007768902768174221
6.0,12.0,10.0,10.0,38,2.0,3.0,3.0,0.0,4,4,1,2,1,0,2,4,3,0,-16.361868311111127,0.004600153983571247
6.0,12.0,10.0,10.0,38,3.0,2.0,2.0,2.0,4,3,1,3,1,1,3,2,2,2,-16.994786488888902,-0.025092713154184418
6.0,12.0,10.0,10.0,38,2.5,2.0,2.0,0.0,4,3,2,3,1,0,3,2,2,0,-16.607864511111117,-0.0652265475192873
6.0,12.0,10.0,10.0,38,2.0,2.333333333333333,2.0,2.0,4,3,2,3,2,1,2,3,2,2,-16.228573933333326,0.14886073902922708
8.0,12.0,10.0,10.0,40,2.0,2.0,3.0,2.5,4,3,1,4,1,2,2,2,3,3,-17.089943088888873,0.06751069253954163
8.0,12.0,10.0,10.0,40,2.0,2.6666666666666665,0.0,2.0,4,3,3,3,0,1,2,3,0,2,-16.800735977777773,0.01742622098135281
8.0,12.0,10.0,10.0,40,2.0,2.0,2.0,2.0,4,2,3,4,2,2,2,2,2,2,-16.110159333333332,0.03864891067515399
8.0,12.0,10.0,10.0,40,2.0,2.0,2.0,2.0,4,2,1,4,2,2,2,2,2,2,-16.37542993333334,-0.1207871258259886
8.0,12.0,10.0,10.0,40,2.0,6.0,2.0,2.0,4,6,1,1,2,1,2,6,2,2,-15.654408955555551,0.007361457926298919
10.0,12.0,10.0,10.0,42,2.0,2.0,2.333333333333333,2.5,4,3,3,3,3,2,2,2,3,3,-15.934456000000004,-0.026558818898126963
10.0,12.0,10.0,10.0,42,2.0,2.0,2.0,2.0,4,2,2,3,2,1,2,2,2,2,-14.11908704444444,0.050638006250593434
10.0,12.0,10.0,10.0,42,3.0,2.6666666666666665,2.0,2.0,4,4,2,3,2,2,3,4,2,2,-16.401836244444443,0.044317212938768905
10.0,12.0,10.0,10.0,42,2.0,2.5,2.333333333333333,3.0,4,4,2,2,3,2,2,3,3,4,-16.757105644444444,0.05722975769330236
10.0,12.0,10.0,10.0,42,2.333333333333333,2.0,2.0,2.0,4,3,3,3,2,2,3,2,2,2,-15.990267911111117,-0.03655362553813625
12.0,12.0,10.0,10.0,44,4.0,2.0,2.5,2.5,4,4,1,3,2,2,4,2,3,3,-15.404258911111105,0.11616458311910872
12.0,12.0,10.0,10.0,44,0.0,2.0,2.0,2.0,4,2,0,2,1,3,0,2,2,2,-14.45360553333333,0.14086883090580785
12.0,12.0,10.0,10.0,44,2.0,2.0,3.0,2.0,4,3,2,1,1,1,2,2,3,2,-14.133163244444447,0.0063201868923595285
12.0,12.0,10.0,10.0,44,0.0,2.0,2.0,2.0,4,2,0,2,1,2,0,2,2,2,-14.718234733333334,-0.01782975729119644
12.0,12.0,10.0,10.0,44,2.0,2.0,3.0,2.0,4,3,2,1,1,1,2,2,3,2,-13.496658800000002,-0.11153821158859413
4.0,4.0,12.0,10.0,30,2.0,0.0,4.0,2.0,4,4,3,0,2,2,2,0,4,2,-12.565787333333331,0.04847019744002135
4.0,4.0,12.0,10.0,30,2.0,0.0,2.0,0.0,4,2,3,0,2,0,2,0,2,0,-11.656533599999996,0.027394183081490327
4.0,4.0,12.0,10.0,30,2.0,0.0,2.0,0.0,4,2,2,0,2,0,2,0,2,0,-12.849976933333318,0.015091957867862032
4.0,4.0,12.0,10.0,30,2.6666666666666665,0.0,2.6666666666666665,0.0,4,4,3,0,3,0,4,0,4,0,-12.224863333333333,0.1442774958785877
4.0,4.0,12.0,10.0,30,2.0,0.0,2.0,0.0,4,2,1,0,3,0,2,0,2,0,-11.994669955555556,0.035046657168249624
6.0,4.0,12.0,10.0,32,2.5,0.0,3.0,2.0,4,4,2,0,2,1,3,0,4,2,-11.346966622222226,0.019455062539233545
6.0,4.0,12.0,10.0,32,2.5,0.0,2.5,0.0,4,3,2,0,2,0,3,0,3,0,-11.489790577777764,-0.06089396283949501
6.0,4.0,12.0,10.0,32,2.333333333333333,0.0,2.0,0.0,4,3,3,0,3,0,3,0,2,0,-11.661087155555546,-0.1374573998444798
6.0,4.0,12.0,10.0,32,2.0,2.0,2.5,0.0,4,3,1,1,2,0,2,2,3,0,-11.12454604444444,0.06071723561327678
6.0,4.0,12.0,10.0,32,2.0,0.0,2.6666666666666665,0.0,4,4,2,0,3,0,2,0,4,0,-11.238667688888887,-0.02048074244705086
8.0,4.0,12.0,10.0,34,2.25,2.0,2.25,3.0,4,3,4,1,4,1,3,2,3,3,-12.379888577777765,0.019579760543553242
8.0,4.0,12.0,10.0,34,2.6666666666666665,0.0,2.333333333333333,2.0,4,3,3,0,3,2,3,0,3,2,-10.754803644444443,-0.11959272162599975
8.0,4.0,12.0,10.0,34,2.0,0.0,3.0,2.0,4,4,1,0,3,2,2,0,4,2,-10.190352066666662,0.0346549041430875
8.0,4.0,12.0,10.0,34,2.333333333333333,0.0,2.25,2.0,4,3,3,0,4,2,3,0,3,2,-10.902800088888894,0.02687389209109453
8.0,4.0,12.0,10.0,34,2.0,0.0,2.6666666666666665,2.5,4,4,2,0,3,2,2,0,4,3,-10.397621088888894,0.02131791727208421
10.0,4.0,12.0,10.0,36,2.0,0.0,2.333333333333333,2.5,4,3,2,0,3,2,2,0,3,3,-9.91636662222222,0.08902364585155796
10.0,4.0,12.0,10.0,36,2.0,0.0,4.0,2.0,4,4,1,0,1,2,2,0,4,2,-10.891691222222216,0.005989396701053321
10.0,4.0,12.0,10.0,36,3.0,2.0,2.333333333333333,3.0,4,3,1,1,3,1,3,2,3,3,-9.480299044444449,0.0630917418329071
10.0,4.0,12.0,10.0,36,2.0,0.0,2.0,2.0,4,2,2,0,3,1,2,0,2,2,-10.051558266666666,0.038376582203309584
10.0,4.0,12.0,10.0,36,2.0,2.0,2.333333333333333,2.0,4,3,2,1,3,1,2,2,3,2,-11.175899733333315,-0.02543867857027016
12.0,4.0,12.0,10.0,38,2.333333333333333,2.0,2.333333333333333,3.0,4,4,3,1,3,2,3,2,3,4,-10.745658133333327,-0.05667581499331265
12.0,4.0,12.0,10.0,38,2.0,2.0,2.0,2.6666666666666665,4,4,2,1,2,3,2,2,2,4,-9.417936288888887,0.0414763177954138
12.0,4.0,12.0,10.0,38,2.0,0.0,2.0,2.0,4,2,1,0,2,2,2,0,2,2,-9.085420288888882,-0.05335524486647198
12.0,4.0,12.0,10.0,38,2.0,2.0,2.0,3.0,4,4,2,1,3,2,2,2,2,4,-9.581142688888882,0.11031537766502528
12.0,4.0,12.0,10.0,38,3.0,0.0,2.0,2.6666666666666665,4,4,2,0,2,3,4,0,2,4,-9.954653644444448,0.026117847655851997
4.0,6.0,12.0,10.0,32,2.0,0.0,2.6666666666666665,0.0,4,3,2,0,3,0,2,0,3,0,-13.318339022222233,-0.026679668488751637
4.0,6.0,12.0,10.0,32,4.0,0.0,2.0,0.0,4,4,1,0,2,0,4,0,2,0,-13.132849888888886,-0.07332847095484846
4.0,6.0,12.0,10.0,32,2.0,2.0,2.333333333333333,0.0,4,3,2,1,3,0,2,2,3,0,-12.757727555555563,0.1167217164902582
4.0,6.0,12.0,10.0,32,2.5,2.0,2.25,0.0,4,3,2,2,4,0,3,2,3,0,-13.49135297777778,-0.1424395852864336
4.0,6.0,12.0,10.0,32,2.0,0.0,3.5,0.0,4,5,3,0,2,0,2,0,5,0,-14.12791495555556,0.07273832985396114
6.0,6.0,12.0,10.0,34,2.0,0.0,2.0,2.0,4,2,3,0,2,1,2,0,2,2,-12.484367866666668,0.12393951143532955
6.0,6.0,12.0,10.0,34,2.0,2.0,2.5,0.0,4,4,1,1,4,0,2,2,4,0,-12.4150998,-0.039508767747724285
6.0,6.0,12.0,10.0,34,2.5,2.0,2.0,2.0,4,3,2,1,3,1,3,2,2,2,-13.55877311111111,-0.06383295217785506
6.0,6.0,12.0,10.0,34,2.333333333333333,0.0,2.0,2.0,4,3,3,0,2,1,3,0,2,2,-13.164909555555555,0.12811833709016213
6.0,6.0,12.0,10.0,34,2.6666666666666665,2.0,2.2,0.0,4,3,3,1,5,0,3,2,3,0,-12.146366355555566,0.06173452681941976
8.0,6.0,12.0,10.0,36,2.0,0.0,2.5,2.0,4,3,1,0,2,1,2,0,3,2,-12.281125422222235,0.08080432312468679
8.0,6.0,12.0,10.0,36,2.0,0.0,2.0,2.0,4,2,1,0,4,1,2,0,2,2,-12.395453155555556,-0.06552713117994691
8.0,6.0,12.0,10.0,36,2.0,2.0,2.0,2.0,4,2,2,1,2,1,2,2,2,2,-12.641292711111117,0.014377724602683481
8.0,6.0,12.0,10.0,36,2.6666666666666665,2.0,2.6666666666666665,4.0,4,4,3,1,3,1,3,2,3,4,-12.112640266666665,0.11399516667357293
8.0,6.0,12.0,10.0,36,2.6666666666666665,2.0,2.25,2.0,4,3,3,2,4,2,3,2,3,2,-12.767018088888895,0.014767808951242438
10.0,6.0,12.0,10.0,38,2.0,0.0,2.0,2.0,4,2,1,0,2,4,2,0,2,2,-12.031044288888898,0.0033973982530657123
10.0,6.0,12.0,10.0,38,3.0,2.0,2.5,2.0,4,3,1,1,2,2,3,2,3,2,-12.344740333333338,-0.031058545207719883
10.0,6.0,12.0,10.0,38,2.0,2.0,3.5,3.5,4,5,2,2,2,2,2,2,4,5,-12.38268608888889,0.1823887083742241
10.0,6.0,12.0,10.0,38,2.0,2.0,2.0,2.5,4,3,2,1,2,2,2,2,2,3,-12.590783888888884,0.07075235171081704
10.0,6.0,12.0,10.0,38,0.0,0.0,3.0,2.0,4,4,0,0,2,2,0,0,4,2,-10.017288577777778,-0.007639542253651512
12.0,6.0,12.0,10.0,40,2.0,0.0,2.0,2.333333333333333,4,3,2,0,2,3,2,0,2,3,-10.989971733333332,0.041305198054722464
12.0,6.0,12.0,10.0,40,2.5,2.0,2.25,2.5,4,3,2,1,4,2,3,2,3,3,-10.550711555555562,0.0934258037071622
12.0,6.0,12.0,10.0,40,2.0,0.0,4.0,2.333333333333333,4,6,4,0,2,3,2,0,6,3,-11.705828533333335,-0.07120632799471692
12.0,6.0,12.0,10.0,40,2.0,0.0,2.0,2.2,4,3,2,0,2,5,2,0,2,3,-11.255562111111107,0.12262582177254695
12.0,6.0,12.0,10.0,40,2.0,2.0,2.5,2.0,4,3,1,1,2,3,2,2,3,2,-11.781561311111105,0.14248466549515718
4.0,8.0,12.0,10.0,34,3.0,2.0,2.333333333333333,0.0,4,3,2,2,3,0,3,2,3,0,-15.999912866666666,0.13033353849482895
4.0,8.0,12.0,10.0,34,2.5,2.0,2.6666666666666665,0.0,4,4,2,2,3,0,3,2,4,0,-14.453886933333337,-0.027747470414206117
4.0,8.0,12.0,10.0,34,5.0,2.5,2.333333333333333,3.0,4,5,1,2,3,1,5,3,3,3,-15.44767562222222,-0.20602333508408172
4.0,8.0,12.0,10.0,34,2.0,2.0,2.0,0.0,4,2,2,1,3,0,2,2,2,0,-14.434540777777785,-0.0017793842154923388
4.0,8.0,12.0,10.0,34,2.0,4.0,3.6666666666666665,2.0,4,4,3,1,3,1,2,4,4,2,-15.882230111111099,0.13549099175832172
6.0,8.0,12.0,10.0,36,2.0,2.0,2.6666666666666665,2.0,4,4,3,2,3,2,2,2,4,2,-14.748146111111113,-0.04997220909360682
6.0,8.0,12.0,10.0,36,2.0,2.0,4.0,2.0,4,5,2,2,2,1,2,2,5,2,-13.99214464444443,-0.13940746990847336
6.0,8.0,12.0,10.0,36,0.0,0.0,2.0,2.0,4,2,0,0,2,1,0,0,2,2,-13.321763888888887,0.0536628086928986
6.0,8.0,12.0,10.0,36,3.0,2.0,2.6666666666666665,2.0,4,4,2,2,3,1,4,2,3,2,-13.330025999999998,0.0589619282375993
6.0,8.0,12.0,10.0,36,2.6666666666666665,2.0,2.333333333333333,3.0,4,3,3,2,3,1,3,2,3,3,-15.822189866666662,-0.010970140454591274
8.0,8.0,12.0,10.0,38,3.0,2.0,2.0,4.0,4,4,2,1,1,1,3,2,2,4,-13.89281177777778,0.013442883601850052
8.0,8.0,12.0,10.0,38,2.5,0.0,2.0,2.0,4,3,2,0,2,1,3,0,2,2,-14.478844711111114,0.1148662316705335
8.0,8.0,12.0,10.0,38,2.5,0.0,2.5,2.0,4,3,2,0,2,1,3,0,3,2,-13.463906155555543,-0.003102733259731173
8.0,8.0,12.0,10.0,38,2.0,2.0,2.0,2.0,4,2,2,1,2,1,2,2,2,2,-13.517426422222224,0.045227825162093935
8.0,8.0,12.0,10.0,38,2.0,0.0,3.0,2.0,4,3,2,0,1,2,2,0,3,2,-13.311551955555565,0.11721467783172315
10.0,8.0,12.0,10.0,40,2.0,3.0,3.0,2.5,4,3,2,1,1,2,2,3,3,3,-13.011260844444443,0.03553708687859751
10.0,8.0,12.0,10.0,40,3.0,2.0,2.0,2.0,4,3,1,2,2,2,3,2,2,2,-12.91496688888888,0.15237094671036955
10.0,8.0,12.0,10.0,40,3.0,2.0,2.0,2.0,4,3,1,1,1,2,3,2,2,2,-12.725612533333333,0.0182512385248854
10.0,8.0,12.0,10.0,40,2.0,0.0,2.25,2.0,4,3,2,0,4,1,2,0,3,2,-11.542286577777775,-0.022334441292912056
10.0,8.0,12.0,10.0,40,2.0,0.0,2.0,3.0,4,3,1,0,3,1,2,0,2,3,-12.642049400000005,0.0038673157082639398
12.0,8.0,12.0,10.0,42,2.0,2.5,2.0,3.0,4,4,3,2,1,2,2,3,2,4,-12.432451777777775,0.2354232376350999
12.0,8.0,12.0,10.0,42,2.0,0.0,2.0,2.0,4,2,1,0,3,2,2,0,2,2,-11.566754333333346,-0.06485323787191774
12.0,8.0,12.0,10.0,42,2.0,4.0,2.5,2.5,4,4,1,1,2,2,2,4,3,3,-11.970740533333352,0.027050952288947345
12.0,8.0,12.0,10.0,42,2.0,2.0,2.0,2.333333333333333,4,3,4,2,3,3,2,2,2,3,-12.798497377777787,-0.028834010438309694
12.0,8.0,12.0,10.0,42,2.0,2.0,3.0,2.0,4,4,1,1,3,1,2,2,4,2,-11.369019155555556,0.05073014906639089
4.0,10.0,12.0,10.0,36,2.0,2.0,3.0,0.0,4,4,1,1,2,0,2,2,4,0,-15.177737644444445,-0.16356951730454028
4.0,10.0,12.0,10.0,36,0.0,2.0,2.0,0.0,4,2,0,1,2,0,0,2,2,0,-15.258745422222214,0.04069847074534555
