head_tail_[W],head_tail_[Tr],head_tail_[Ta],head_tail_[R],total_clusters,num_[W],max_[W],min_[W],mean_[W],num_[Tr],max_[Tr],min_[Tr],mean_[Tr],num_[Ta],max_[Ta],min_[Ta],mean_[Ta],num_[R],max_[R],min_[R],mean_[R],[W],[Tr],[Ta],[R],rel_shannon,length,total_solvent,std_solvent,total_surface,std_surface
1,0,1,0,1,0.0,0,0,0.0,0.0,0,0,0.0,1.0,3,3,3.0,0.0,0,0,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.25,0.4117631283514722,24,690,3.608439182435161,560,4.714045207910316
0,1,0,1,2,0.0,0,0,0.0,0.0,0,0,0.0,1.0,3,2,2.5,0.0,0,0,0.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,750,3.482840437745161,620,4.865042554105199
0,0,2,0,6,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,750,3.482840437745161,620,4.865042554105199
1,0,0,1,3,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666666,6,2,4.0,0.3333333333333333,2,2,2.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,750,3.482840437745161,620,4.865042554105199
0,0,1,1,4,0.25,3,3,3.0,0.25,2,2,2.0,0.5,4,3,3.5,0.0,0,0,0.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,750,3.482840437745161,620,4.865042554105199
1,0,1,0,4,0.25,3,3,3.0,0.0,0,0,0.0,0.5,3,2,2.5,0.25,2,2,2.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.40890283847990405,26,750,3.482840437745161,620,4.865042554105199
0,0,1,1,4,0.25,3,3,3.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.4002563537532345,28,810,3.3692789757345016,680,4.948716593053936
2,0,0,0,4,0.25,3,3,3.0,0.0,0,0,0.0,0.5,3,2,2.5,0.25,2,2,2.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.4002563537532345,28,810,3.3692789757345016,680,4.948716593053936
1,0,0,1,4,0.25,4,4,4.0,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.4002563537532345,28,810,3.3692789757345016,680,4.948716593053936
0,1,1,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,3,3,3.0,0.2,2,2,2.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.4002563537532345,28,810,3.3692789757345016,680,4.948716593053936
1,0,1,0,4,0.0,0,0,0.0,0.0,0,0,0.0,0.75,3,2,2.3333333333333335,0.25,2,2,2.0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.4002563537532345,28,810,3.3692789757345016,680,4.948716593053936
2,0,0,0,9,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.3889658148443025,30,870,3.265986323710904,740,4.98887651569859
0,1,0,1,6,0.3333333333333333,4,2,3.0,0.0,0,0,0.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.3889658148443025,30,870,3.265986323710904,740,4.98887651569859
0,1,1,0,6,0.5,3,2,2.3333333333333335,0.0,0,0,0.0,0.5,3,2,2.3333333333333335,0.0,0,0,0.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.3889658148443025,30,870,3.265986323710904,740,4.98887651569859
0,0,2,0,5,0.6,3,2,2.6666666666666665,0.0,0,0,0.0,0.4,4,2,3.0,0.0,0,0,0.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.3889658148443025,30,870,3.265986323710904,740,4.98887651569859
1,1,0,0,6,0.16666666666666666,4,4,4.0,0.16666666666666666,2,2,2.0,0.5,4,2,2.6666666666666665,0.16666666666666666,3,3,3.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.3889658148443025,30,870,3.265986323710904,740,4.98887651569859
0,0,2,0,5,0.4,3,2,2.5,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.375,0.125,0.3125,0.1875,0.37657121273840977,32,930,3.1715286140913186,800,5.0
2,0,0,0,4,0.75,3,2,2.3333333333333335,0.0,0,0,0.0,0.25,2,2,2.0,0.0,0,0,0.0,0.375,0.125,0.3125,0.1875,0.37657121273840977,32,930,3.1715286140913186,800,5.0
2,0,0,0,6,0.3333333333333333,4,2,3.0,0.0,0,0,0.0,0.3333333333333333,3,2,2.5,0.3333333333333333,2,2,2.0,0.375,0.125,0.3125,0.1875,0.37657121273840977,32,930,3.1715286140913186,800,5.0
1,1,0,0,5,0.6,2,2,2.0,0.0,0,0,0.0,0.2,2,2,2.0,0.2,2,2,2.0,0.375,0.125,0.3125,0.1875,0.37657121273840977,32,930,3.1715286140913186,800,5.0
1,0,1,0,8,0.375,3,2,2.3333333333333335,0.0,0,0,0.0,0.375,4,2,2.6666666666666665,0.25,2,2,2.0,0.375,0.125,0.3125,0.1875,0.37657121273840977,32,930,3.1715286140913186,800,5.0
0,0,1,1,7,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.5714285714285714,3,2,2.25,0.14285714285714285,2,2,2.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.390160778057399,26,740,3.6080121229410995,600,4.615384615384615
1,0,1,0,7,0.0,0,0,0.0,0.14285714285714285,2,2,2.0,0.5714285714285714,3,2,2.25,0.2857142857142857,2,2,2.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.390160778057399,26,740,3.6080121229410995,600,4.615384615384615
0,1,0,1,4,0.0,0,0,0.0,0.0,0,0,0.0,0.75,4,2,3.0,0.25,2,2,2.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.390160778057399,26,740,3.6080121229410995,600,4.615384615384615
0,0,2,0,6,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.5,4,2,3.0,0.3333333333333333,2,2,2.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.390160778057399,26,740,3.6080121229410995,600,4.615384615384615
0,1,1,0,6,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,3,2,2.5,0.16666666666666666,2,2,2.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.390160778057399,26,740,3.6080121229410995,600,4.615384615384615
0,1,0,1,6,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,800,3.499271061118826,660,4.7915742374995505
1,0,0,1,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,800,3.499271061118826,660,4.7915742374995505
0,0,0,2,5,0.2,2,2,2.0,0.2,2,2,2.0,0.6,4,2,3.0,0.0,0,0,0.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,800,3.499271061118826,660,4.7915742374995505
0,0,2,0,3,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,3,3,3.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,800,3.499271061118826,660,4.7915742374995505
0,0,0,2,4,0.0,0,0,0.0,0.25,2,2,2.0,0.75,4,2,3.0,0.0,0,0,0.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.39052391486274324,28,800,3.499271061118826,660,4.7915742374995505
0,0,2,0,5,0.4,3,2,2.5,0.0,0,0,0.0,0.4,2,2,2.0,0.2,3,3,3.0,0.26666666666666666,0.13333333333333333,0.4,0.2,0.3850190648635945,30,860,3.3993463423951895,720,4.898979485566356
0,0,2,0,6,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.26666666666666666,0.13333333333333333,0.4,0.2,0.3850190648635945,30,860,3.3993463423951895,720,4.898979485566356
0,0,1,1,5,0.2,3,3,3.0,0.2,2,2,2.0,0.6,3,2,2.3333333333333335,0.0,0,0,0.0,0.26666666666666666,0.13333333333333333,0.4,0.2,0.3850190648635945,30,860,3.3993463423951895,720,4.898979485566356
0,0,1,1,6,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.5,3,2,2.6666666666666665,0.16666666666666666,3,3,3.0,0.26666666666666666,0.13333333333333333,0.4,0.2,0.3850190648635945,30,860,3.3993463423951895,720,4.898979485566356
1,0,0,1,4,0.25,2,2,2.0,0.0,0,0,0.0,0.5,5,2,3.5,0.25,2,2,2.0,0.26666666666666666,0.13333333333333333,0.4,0.2,0.3850190648635945,30,860,3.3993463423951895,720,4.898979485566356
1,0,1,0,6,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.3125,0.125,0.375,0.1875,0.37657121273840977,32,920,3.307189138830738,780,4.960783708246107
0,0,0,2,8,0.5,2,2,2.0,0.0,0,0,0.0,0.375,5,2,3.0,0.125,2,2,2.0,0.3125,0.125,0.375,0.1875,0.37657121273840977,32,920,3.307189138830738,780,4.960783708246107
1,0,1,0,7,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.5714285714285714,3,2,2.25,0.14285714285714285,2,2,2.0,0.3125,0.125,0.375,0.1875,0.37657121273840977,32,920,3.307189138830738,780,4.960783708246107
0,0,1,1,5,0.4,2,2,2.0,0.0,0,0,0.0,0.6,3,2,2.3333333333333335,0.0,0,0,0.0,0.3125,0.125,0.375,0.1875,0.37657121273840977,32,920,3.307189138830738,780,4.960783708246107
0,1,0,1,4,0.5,3,2,2.5,0.0,0,0,0.0,0.5,2,2,2.0,0.0,0,0,0.0,0.3125,0.125,0.375,0.1875,0.37657121273840977,32,920,3.307189138830738,780,4.960783708246107
2,0,0,0,6,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.36667336224935276,34,980,3.221897397089212,840,4.991341984846218
1,0,1,0,4,0.25,3,3,3.0,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.36667336224935276,34,980,3.221897397089212,840,4.991341984846218
0,0,2,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.3333333333333333,4,3,3.5,0.16666666666666666,2,2,2.0,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.36667336224935276,34,980,3.221897397089212,840,4.991341984846218
1,0,0,1,7,0.42857142857142855,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,4,3,3.5,0.2857142857142857,2,2,2.0,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.36667336224935276,34,980,3.221897397089212,840,4.991341984846218
0,1,1,0,8,0.375,5,2,3.0,0.125,2,2,2.0,0.375,4,2,2.6666666666666665,0.125,3,3,3.0,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.36667336224935276,34,980,3.221897397089212,840,4.991341984846218
0,1,1,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.5,2,2,2.0,0.2,0.3,0.2,0.3,0.45603502677108637,20,610,3.5,500,5.0
1,1,0,0,4,0.25,3,3,3.0,0.25,3,3,3.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2,0.3,0.2,0.3,0.45603502677108637,20,610,3.5,500,5.0
0,1,0,1,4,0.25,3,3,3.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2,0.3,0.2,0.3,0.45603502677108637,20,610,3.5,500,5.0
1,1,0,0,3,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.2,0.3,0.2,0.3,0.45603502677108637,20,610,3.5,500,5.0
0,1,1,0,4,0.0,0,0,0.0,0.25,2,2,2.0,0.25,3,3,3.0,0.5,2,2,2.0,0.2,0.3,0.2,0.3,0.45603502677108637,20,610,3.5,500,5.0
1,1,0,0,5,0.4,2,2,2.0,0.2,3,3,3.0,0.2,2,2,2.0,0.2,3,3,3.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.4441879830493678,22,670,3.3402132856134243,560,4.979295977319692
0,1,0,1,4,0.5,3,2,2.5,0.0,0,0,0.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.4441879830493678,22,670,3.3402132856134243,560,4.979295977319692
0,0,1,1,5,0.2,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.2,2,2,2.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.4441879830493678,22,670,3.3402132856134243,560,4.979295977319692
0,1,0,1,5,0.6,2,2,2.0,0.2,2,2,2.0,0.2,3,3,3.0,0.0,0,0,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.4441879830493678,22,670,3.3402132856134243,560,4.979295977319692
0,0,0,2,5,0.4,3,2,2.5,0.0,0,0,0.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.4441879830493678,22,670,3.3402132856134243,560,4.979295977319692
1,1,0,0,2,0.5,3,3,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.4272985693381561,24,730,3.200477394945253,620,4.930066485916346
1,0,0,1,3,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.4272985693381561,24,730,3.200477394945253,620,4.930066485916346
1,0,0,1,2,0.0,0,0,0.0,0.5,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.4272985693381561,24,730,3.200477394945253,620,4.930066485916346
0,0,0,2,6,0.5,3,2,2.3333333333333335,0.3333333333333333,3,2,2.5,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.4272985693381561,24,730,3.200477394945253,620,4.930066485916346
1,0,0,1,4,0.25,3,3,3.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.4272985693381561,24,730,3.200477394945253,620,4.930066485916346
0,1,1,0,7,0.42857142857142855,3,2,2.3333333333333335,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.40890283847990405,26,790,3.0769230769230766,680,4.865042554105199
1,0,0,1,7,0.2857142857142857,5,4,4.5,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.40890283847990405,26,790,3.0769230769230766,680,4.865042554105199
0,2,0,0,6,0.3333333333333333,3,2,2.5,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.40890283847990405,26,790,3.0769230769230766,680,4.865042554105199
1,0,0,1,6,0.5,4,2,2.6666666666666665,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.40890283847990405,26,790,3.0769230769230766,680,4.865042554105199
0,0,2,0,3,0.3333333333333333,4,4,4.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.40890283847990405,26,790,3.0769230769230766,680,4.865042554105199
2,0,0,0,6,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.39052391486274324,28,850,2.966651379613598,740,4.791574237499549
0,2,0,0,4,0.5,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.39052391486274324,28,850,2.966651379613598,740,4.791574237499549
0,1,0,1,7,0.5714285714285714,3,2,2.25,0.14285714285714285,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,2,2,2.0,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.39052391486274324,28,850,2.966651379613598,740,4.791574237499549
1,1,0,0,6,0.5,3,2,2.6666666666666665,0.16666666666666666,3,3,3.0,0.0,0,0,0.0,0.3333333333333333,3,2,2.5,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.39052391486274324,28,850,2.966651379613598,740,4.791574237499549
2,0,0,0,4,0.75,4,2,3.0,0.0,0,0,0.0,0.25,2,2,2.0,0.0,0,0,0.0,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.39052391486274324,28,850,2.966651379613598,740,4.791574237499549
0,0,0,2,4,0.25,2,2,2.0,0.25,4,4,4.0,0.25,2,2,2.0,0.25,2,2,2.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4441879830493678,22,660,3.692744729379982,540,4.979295977319692
1,0,0,1,4,0.25,2,2,2.0,0.25,4,4,4.0,0.5,2,2,2.0,0.0,0,0,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4441879830493678,22,660,3.692744729379982,540,4.979295977319692
0,1,1,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4441879830493678,22,660,3.692744729379982,540,4.979295977319692
1,0,0,1,3,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4441879830493678,22,660,3.692744729379982,540,4.979295977319692
2,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,2,2,2.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4441879830493678,22,660,3.692744729379982,540,4.979295977319692
1,0,0,1,5,0.2,2,2,2.0,0.2,3,3,3.0,0.2,4,4,4.0,0.4,2,2,2.0,0.25,0.25,0.25,0.25,0.43620858397106305,24,720,3.5355339059327378,600,5.0
0,0,0,2,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.16666666666666666,3,3,3.0,0.3333333333333333,2,2,2.0,0.25,0.25,0.25,0.25,0.43620858397106305,24,720,3.5355339059327378,600,5.0
0,0,1,1,6,0.16666666666666666,3,3,3.0,0.3333333333333333,3,2,2.5,0.3333333333333333,2,2,2.0,0.16666666666666666,3,3,3.0,0.25,0.25,0.25,0.25,0.43620858397106305,24,720,3.5355339059327378,600,5.0
0,0,1,1,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,0.25,0.25,0.25,0.43620858397106305,24,720,3.5355339059327378,600,5.0
0,0,1,1,2,0.0,0,0,0.0,0.5,2,2,2.0,0.5,3,3,3.0,0.0,0,0,0.0,0.25,0.25,0.25,0.25,0.43620858397106305,24,720,3.5355339059327378,600,5.0
0,1,0,1,4,0.25,3,3,3.0,0.25,3,3,3.0,0.25,2,2,2.0,0.25,2,2,2.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,780,3.3968311024337874,660,4.9851851526214315
0,1,0,1,4,0.5,3,2,2.5,0.0,0,0,0.0,0.25,2,2,2.0,0.25,2,2,2.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,780,3.3968311024337874,660,4.9851851526214315
1,0,0,1,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,780,3.3968311024337874,660,4.9851851526214315
1,1,0,0,3,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,780,3.3968311024337874,660,4.9851851526214315
0,0,1,1,2,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.42289094014253176,26,780,3.3968311024337874,660,4.9851851526214315
1,1,0,0,3,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.40754020769937027,28,840,3.2732683535398857,720,4.948716593053935
1,0,1,0,3,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.40754020769937027,28,840,3.2732683535398857,720,4.948716593053935
2,0,0,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,3,3,3.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.40754020769937027,28,840,3.2732683535398857,720,4.948716593053935
0,1,0,1,6,0.5,3,2,2.3333333333333335,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.16666666666666666,4,4,4.0,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.40754020769937027,28,840,3.2732683535398857,720,4.948716593053935
2,0,0,0,5,0.4,3,2,2.5,0.2,3,3,3.0,0.2,3,3,3.0,0.2,2,2,2.0,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.40754020769937027,28,840,3.2732683535398857,720,4.948716593053935
1,0,0,1,6,0.5,3,2,2.3333333333333335,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.4,0.2,0.2,0.2,0.39167942660213684,30,900,3.1622776601683795,780,4.898979485566356
0,2,0,0,4,0.5,3,3,3.0,0.25,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.4,0.2,0.2,0.2,0.39167942660213684,30,900,3.1622776601683795,780,4.898979485566356
2,0,0,0,6,0.5,3,2,2.6666666666666665,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.4,0.2,0.2,0.2,0.39167942660213684,30,900,3.1622776601683795,780,4.898979485566356
0,1,0,1,9,0.4444444444444444,4,2,2.5,0.2222222222222222,2,2,2.0,0.2222222222222222,3,2,2.5,0.1111111111111111,2,2,2.0,0.4,0.2,0.2,0.2,0.39167942660213684,30,900,3.1622776601683795,780,4.898979485566356
1,0,0,1,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.4,0.2,0.2,0.2,0.39167942660213684,30,900,3.1622776601683795,780,4.898979485566356
0,1,1,0,5,0.0,0,0,0.0,0.2,2,2,2.0,0.4,3,2,2.5,0.4,2,2,2.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.427298569338156,24,710,3.7960139913101245,580,4.930066485916346
1,1,0,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.427298569338156,24,710,3.7960139913101245,580,4.930066485916346
1,0,1,0,5,0.0,0,0,0.0,0.4,3,2,2.5,0.4,2,2,2.0,0.2,3,3,3.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.427298569338156,24,710,3.7960139913101245,580,4.930066485916346
0,1,0,1,6,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.427298569338156,24,710,3.7960139913101245,580,4.930066485916346
0,0,1,1,6,0.16666666666666666,2,2,2.0,0.16666666666666666,6,6,6.0,0.5,2,2,2.0,0.16666666666666666,4,4,4.0,0.16666666666666666,0.25,0.3333333333333333,0.25,0.427298569338156,24,710,3.7960139913101245,580,4.930066485916346
0,0,1,1,5,0.0,0,0,0.0,0.4,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.42289094014253187,26,770,3.6487819155788994,640,4.9851851526214315
0,1,0,1,1,1.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.42289094014253187,26,770,3.6487819155788994,640,4.9851851526214315
0,1,0,1,7,0.42857142857142855,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.42289094014253187,26,770,3.6487819155788994,640,4.9851851526214315
0,1,1,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2,4,4,4.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.42289094014253187,26,770,3.6487819155788994,640,4.9851851526214315
0,1,0,1,8,0.125,2,2,2.0,0.25,2,2,2.0,0.375,3,2,2.3333333333333335,0.25,2,2,2.0,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.42289094014253187,26,770,3.6487819155788994,640,4.9851851526214315
0,1,0,1,3,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.41295643201325166,28,830,3.5174492149271805,700,5.0
0,1,1,0,6,0.3333333333333333,4,2,3.0,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.41295643201325166,28,830,3.5174492149271805,700,5.0
1,0,0,1,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.16666666666666666,3,3,3.0,0.3333333333333333,3,2,2.5,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.41295643201325166,28,830,3.5174492149271805,700,5.0
