,r2_0,mae_0,max_error_0,r2_0_1,mae_0_1,max_error_0_1,max_var_0,min_var_0,mean_var_0,median_var_0,std_var_0,max_var_1,min_var_1,mean_var_1,median_var_1,std_var_1,train_size,coregionalized
39,0.9874441508651319,0.02137816202558849,0.09234597169249392,0.9874441508651319,0.02137816202558849,0.09234597169249392,0.0013241504873148235,0.0006643604417545524,0.0007502714717331449,0.0007302014563433935,7.486691484390076e-05,0.6540893929491647,0.2814421125897768,0.32968587737132343,0.31813247381892484,0.04210789662911863,1250,False
40,0.9877973586866675,0.02100815641456292,0.090028869370399,0.9877973586866675,0.02100815641456292,0.090028869370399,0.0009800786227843416,0.0006666103453299652,0.0007034980983397613,0.0006957272143027436,3.097463960946145e-05,0.3880668372327851,0.29424149696178903,0.30589470130749213,0.30359704200573434,0.009550170849929627,2000,True
41,0.9876619062106329,0.021061298800847183,0.09640453920681491,0.9876619062106329,0.021061298800847183,0.09640453920681491,0.0011968424211959827,0.0006634943063959908,0.0007222504416385289,0.0007101318469454453,5.08520972697666e-05,0.44212542202834293,0.2925014766729276,0.3098911815262238,0.30619794603947803,0.01470294333662227,2000,False
42,0.9877922916970373,0.021135258417949956,0.09272803664059248,0.9877922916970373,0.021135258417949956,0.09272803664059248,0.001021107983183682,0.000672140948813975,0.0007125095721004607,0.0007035223286269308,3.4751629302949845e-05,0.4293102459934399,0.2998106913593457,0.3151542738941357,0.31181673574716307,0.013051333329098868,2000,True
43,0.9877534435007805,0.021069197655291687,0.08913727456027143,0.9877534435007805,0.021069197655291687,0.08913727456027143,0.0012328801922599642,0.0006695989387260771,0.00073128811961623,0.0007167135981497187,5.464088239565031e-05,0.4854749652881328,0.29896850393602287,0.320093289734811,0.315200549303383,0.018397362856718825,2000,False
44,0.9877702386161836,0.021046065135336637,0.08700976446122732,0.9877702386161836,0.021046065135336637,0.08700976446122732,0.0010545579908482524,0.00068298216965718,0.0007230041218988393,0.0007143467856637927,3.519259025090574e-05,0.4259501372145163,0.2941180144117819,0.3087572670744406,0.3056634341047751,0.01269234588604112,2000,True
45,0.9877048666834222,0.02101817076579935,0.08921990206570651,0.9877048666834222,0.02101817076579935,0.08921990206570651,0.0012810140156904709,0.0006775687131739233,0.0007388275554841132,0.0007251812536157559,5.514913644844187e-05,0.6309155760562337,0.28886606529051484,0.3231731711659212,0.31552013922630273,0.031036807162201672,2000,False
46,0.9878830609972591,0.02106897045507108,0.09112660811322737,0.9878830609972591,0.02106897045507108,0.09112660811322737,0.0010049221909790229,0.0006554638839512061,0.0006939743525533863,0.0006860149896888922,3.318415006376787e-05,0.41643294374777806,0.2876692680580808,0.3022350654823972,0.2992959884865476,0.012409684368362674,2000,True
47,0.9877583466340553,0.02112018312213503,0.09542515160526843,0.9877583466340553,0.02112018312213503,0.09542515160526843,0.0012131281911555714,0.0006548180747662781,0.0007129424363574042,0.0007006035342291551,5.110366095659768e-05,0.46772798731320747,0.2865331212370957,0.30606394793682945,0.30198551736169704,0.016968378551655255,2000,False
48,0.9877389728122936,0.021137030260628145,0.08817369416207876,0.9877389728122936,0.021137030260628145,0.08817369416207876,0.0010840235710714618,0.0006702492911939182,0.0007101223461900511,0.0007017184481595316,3.482858707648051e-05,0.4393997211058312,0.2895562667448693,0.30444450927569205,0.3013476152022057,0.012834681953627398,2000,True
49,0.9877335078007323,0.021067354837150384,0.09198009364106863,0.9877335078007323,0.021067354837150384,0.09198009364106863,0.001356336073350182,0.000665361488707337,0.0007267885174852535,0.0007139967344829227,5.56396378537713e-05,0.49823280385162955,0.2878769818547023,0.30768434160974145,0.30352729520228033,0.017499246661847843,2000,False
