polymer,system,A2_unnormalized,deltaGmin,N,A2_normalized
844,fe_rand_virial_batch6,-65.45695317262188,0,32,-0.06392280583263855
845,fe_rand_virial_batch6,280.2149449715917,0,34,0.24240047142871254
846,fe_rand_virial_batch6,42.617770930499006,0,34,0.036866583849912635
847,fe_rand_virial_batch6,109.27631515508095,0,34,0.09452968439020844
848,fe_rand_virial_batch6,-97.21644957641804,0,34,-0.08409727472008481
849,fe_rand_virial_batch6,211.8962701403205,0,34,0.1833012717476821
850,fe_rand_virial_batch6,-109.76254057100533,0,28,-0.14000324052424148
851,fe_rand_virial_batch6,30.789999374465317,0,28,0.0392729583857976
852,fe_rand_virial_batch6,-405.7136684195129,0,28,-0.5174919240044807
853,fe_rand_virial_batch6,-16.478987697087337,0,28,-0.021019116960570582
854,fe_rand_virial_batch6,65.808892407997,0,28,0.08393991378571047
855,fe_rand_virial_batch6,173.8783481206753,0,30,0.19319816457852812
856,fe_rand_virial_batch6,-63.853715240868894,0,30,-0.07094857248985433
857,fe_rand_virial_batch6,262.8892930802554,0,30,0.29209921453361715
858,fe_rand_virial_batch6,91.18128097761635,0,30,0.10131253441957373
859,fe_rand_virial_batch6,36.921280105677056,0,30,0.041023644561863394
860,fe_rand_virial_batch6,-106.47263296891799,0,32,-0.10397718063370898
861,fe_rand_virial_batch6,38.83493333617648,0,32,0.03792473958610985
862,fe_rand_virial_batch6,-8.655757898172533,0,32,-0.008452888572434114
863,fe_rand_virial_batch6,82.80796890942726,0,32,0.08086715713811256
864,fe_rand_virial_batch6,-227.25701499309417,0,32,-0.22193067870419353
865,fe_rand_virial_batch6,44.89052354953363,0,34,0.03883263282831629
866,fe_rand_virial_batch6,144.52386215472166,0,34,0.12502064200235438
867,fe_rand_virial_batch6,70.27246457394332,0,34,0.060789329216213946
868,fe_rand_virial_batch6,-41.36260819030897,0,34,-0.035780802932793225
869,fe_rand_virial_batch6,78.03912478096058,0,34,0.06750789340913545
870,fe_rand_virial_batch6,20.034561108776117,0,36,0.015458766287635893
871,fe_rand_virial_batch6,-30.691045112541374,0,36,-0.02368136196955353
872,fe_rand_virial_batch6,97.62207567390055,0,36,0.07532567567430598
873,fe_rand_virial_batch6,97.85872343101677,0,36,0.07550827425232776
874,fe_rand_virial_batch6,285.9933963225814,0,36,0.2206739169155721
875,fe_rand_virial_batch6,25.324879640006472,0,22,0.05232413148761668
876,fe_rand_virial_batch6,34.11886815484343,0,22,0.07049352924554428
877,fe_rand_virial_batch6,-8.329728840268025,0,22,-0.01721018355427278
878,fe_rand_virial_batch6,22.734709761297875,0,22,0.04697254082912784
879,fe_rand_virial_batch6,-31.94473829867399,0,22,-0.06600152541048344
880,fe_rand_virial_batch6,-66.78371226772126,0,24,-0.11594394490923829
881,fe_rand_virial_batch6,-165.62674843513344,0,24,-0.28754643825544
882,fe_rand_virial_batch6,46.322745241249656,0,24,0.08042143271050288
883,fe_rand_virial_batch6,111.33435996819615,0,24,0.19328881938922943
884,fe_rand_virial_batch6,-40.74376125318869,0,24,-0.07073569662011925
885,fe_rand_virial_batch6,23.69998340683778,0,26,0.03505914705153518
886,fe_rand_virial_batch6,48.880398025362034,0,26,0.07230828110260656
887,fe_rand_virial_batch6,236.80887821616741,0,26,0.35030899144403466
888,fe_rand_virial_batch6,-128.00540020977374,0,26,-0.18935710090203217
889,fe_rand_virial_batch6,121.47599845482492,0,26,0.17969822256630905
890,fe_rand_virial_batch6,81.72965481661679,0,28,0.10424700869466427
891,fe_rand_virial_batch6,82.74013171319882,0,28,0.1055358822872434
892,fe_rand_virial_batch6,167.00215970868962,0,28,0.2130129588121041
893,fe_rand_virial_batch6,185.5722770029302,0,28,0.23669933291190076
894,fe_rand_virial_batch6,98.23960780076729,0,28,0.12530562219485625
895,fe_rand_virial_batch6,-38.56077474464562,0,30,-0.04284530527182847
896,fe_rand_virial_batch6,-34.434957188724546,0,30,-0.038261063543027274
897,fe_rand_virial_batch6,154.84406168118645,0,30,0.17204895742354048
898,fe_rand_virial_batch6,168.2392614037396,0,30,0.18693251267082175
899,fe_rand_virial_batch6,-69.97563340534582,0,30,-0.07775070378371758
900,fe_rand_virial_batch7,-205.51040189511448,0,24,-0.3567888921790182
901,fe_rand_virial_batch7,-79.62345960836757,0,24,-0.1382351729311937
902,fe_rand_virial_batch7,-165.72296587673492,0,24,-0.28771348242488703
903,fe_rand_virial_batch7,-8.106788553690508,0,24,-0.014074285683490466
904,fe_rand_virial_batch7,-138.54709612627988,0,24,-0.2405331529970137
905,fe_rand_virial_batch7,-46.22758328888388,0,26,-0.06838399894805307
906,fe_rand_virial_batch7,50.5490859067187,0,26,0.07477675429987973
907,fe_rand_virial_batch7,32.98362064739337,0,26,0.04879233823578901
908,fe_rand_virial_batch7,28.823670594468286,0,26,0.04263856596814835
909,fe_rand_virial_batch7,-164.45113832060034,0,26,-0.2432709146754443
910,fe_rand_virial_batch7,242.4774999513465,0,28,0.30928252544814605
911,fe_rand_virial_batch7,218.56044941895183,0,28,0.2787760834425406
912,fe_rand_virial_batch7,-53.29361170255744,0,28,-0.06797654553897634
913,fe_rand_virial_batch7,144.44370562333282,0,28,0.18423942043792452
914,fe_rand_virial_batch7,-50.34799418158731,0,28,-0.06421938033365729
915,fe_rand_virial_batch7,-40.943852276762726,0,30,-0.045493169196403026
916,fe_rand_virial_batch7,109.3704059775389,0,30,0.12152267330837654
917,fe_rand_virial_batch7,15.811913867936042,0,30,0.017568793186595603
918,fe_rand_virial_batch7,-27.00551429661416,0,30,-0.030006126996237954
919,fe_rand_virial_batch7,160.0144331341227,0,30,0.17779381459346966
920,fe_rand_virial_batch7,-4.506396160136154,0,32,-0.004400777500132963
921,fe_rand_virial_batch7,-9.012179386066165,0,32,-0.00880095643170524
922,fe_rand_virial_batch7,225.26164645128208,0,32,0.21998207661258015
923,fe_rand_virial_batch7,241.72741606607048,0,32,0.23606192975202195
924,fe_rand_virial_batch7,120.50233376143657,0,32,0.1176780603139029
925,fe_rand_virial_batch7,104.65689672507837,0,26,0.1548178945637254
926,fe_rand_virial_batch7,58.416449315680794,0,26,0.08641486585159881
927,fe_rand_virial_batch7,21.282786023699575,0,26,0.03148341127766209
928,fe_rand_virial_batch7,20.264888071506302,0,26,0.029977645076192754
929,fe_rand_virial_batch7,3.901876305581213,0,26,0.005772006369202978
930,fe_rand_virial_batch7,80.52325858985236,0,28,0.10270823799726067
931,fe_rand_virial_batch7,80.61234991708754,0,28,0.10282187489424431
932,fe_rand_virial_batch7,38.590370209435825,0,28,0.04922241098142325
933,fe_rand_virial_batch7,-8.669032838791221,0,28,-0.011057439845396965
934,fe_rand_virial_batch7,35.11795262503188,0,28,0.04479330691968352
935,fe_rand_virial_batch7,203.6403636077549,0,30,0.2262670706752832
936,fe_rand_virial_batch7,62.25236248965752,0,30,0.06916929165517502
937,fe_rand_virial_batch7,101.47153589774919,0,30,0.1127461509974991
938,fe_rand_virial_batch7,156.91699237377222,0,30,0.1743522137486358
939,fe_rand_virial_batch7,183.70860335246795,0,30,0.20412067039163106
940,fe_rand_virial_batch7,165.4938846296303,0,32,0.16161512170862333
941,fe_rand_virial_batch7,39.49181746221725,0,32,0.03856622799044653
942,fe_rand_virial_batch7,90.1908826145182,0,32,0.08807703380324043
943,fe_rand_virial_batch7,-15.758781306791958,0,32,-0.015389434869914021
944,fe_rand_virial_batch7,-16.942125797102026,0,32,-0.016545044723732447
945,fe_rand_virial_batch7,327.6466267586285,0,34,0.2834313380264952
946,fe_rand_virial_batch7,103.05276541966178,0,34,0.08914599084745829
947,fe_rand_virial_batch7,139.69111716619895,0,34,0.12084006675276726
948,fe_rand_virial_batch7,20.009172441276217,0,34,0.01730897270006593
949,fe_rand_virial_batch7,158.88765874909544,0,34,0.1374460715822625
950,fe_rand_virial_batch7,355.0146825227464,0,28,0.45282485015656426
951,fe_rand_virial_batch7,59.12139792264928,0,28,0.0754099463299098
952,fe_rand_virial_batch7,-164.90967345359186,0,28,-0.21034397124182636
953,fe_rand_virial_batch7,39.0062427629292,0,28,0.049752860667001526
954,fe_rand_virial_batch7,-68.93250675376977,0,28,-0.08792411575735941
955,fe_rand_virial_batch7,-58.24478381386568,0,30,-0.06471642645985076
956,fe_rand_virial_batch7,3.828139764594942,0,30,0.004253488627327714
957,fe_rand_virial_batch7,-66.91458803616756,0,30,-0.07434954226240839
958,fe_rand_virial_batch7,185.99490556984412,0,30,0.2066610061887157
959,fe_rand_virial_batch7,-98.98620631730847,0,30,-0.1099846736858983
960,fe_rand_virial_batch7,-61.403864348441644,0,32,-0.05996471127777504
961,fe_rand_virial_batch7,-47.64508613871605,0,32,-0.046528404432339895
962,fe_rand_virial_batch7,124.6708896642907,0,32,0.12174891568778388
963,fe_rand_virial_batch7,-106.63560175595374,0,32,-0.10413632983979858
964,fe_rand_virial_batch7,-70.63304899626863,0,32,-0.06897758691041858
965,fe_rand_virial_batch7,-45.66217473026964,0,34,-0.03950015115075228
966,fe_rand_virial_batch7,-40.67902414642112,0,34,-0.03518946725468955
967,fe_rand_virial_batch7,69.84956218289025,0,34,0.06042349669800195
968,fe_rand_virial_batch7,-189.2592796031651,0,34,-0.16371910000273798
969,fe_rand_virial_batch7,150.172563592133,0,34,0.1299070619309109
970,fe_rand_virial_batch7,-46.64927769189642,0,36,-0.0359948130338707
971,fe_rand_virial_batch7,-132.92566250775715,0,36,-0.10256609761401014
972,fe_rand_virial_batch7,292.76850410492546,0,36,0.22590162353775112
973,fe_rand_virial_batch7,9.797230029062945,0,36,0.007559591071807828
974,fe_rand_virial_batch7,92.48904762232296,0,36,0.07136500588142203
975,fe_rand_virial_batch7,179.84209461742415,0,30,0.19982454957491572
976,fe_rand_virial_batch7,31.60636610434266,0,30,0.03511818456038073
977,fe_rand_virial_batch7,114.96683581039933,0,30,0.12774092867822148
978,fe_rand_virial_batch7,-257.8818361400867,0,30,-0.2865353734889852
979,fe_rand_virial_batch7,128.04878106609905,0,30,0.14227642340677674
980,fe_rand_virial_batch7,151.3926730405557,0,32,0.14784440726616768
981,fe_rand_virial_batch7,84.96667098850489,0,32,0.0829752646372118
982,fe_rand_virial_batch7,90.04328212278548,0,32,0.0879328926980327
983,fe_rand_virial_batch7,-161.92972474649736,0,32,-0.15813449682275132
984,fe_rand_virial_batch7,26.15790740200537,0,32,0.02554483144727087
985,fe_rand_virial_batch7,110.9471632184441,0,34,0.09597505468723538
986,fe_rand_virial_batch7,-39.91635593035398,0,34,-0.03452971966293597
987,fe_rand_virial_batch7,10.6152153919401,0,34,0.009182712276764793
988,fe_rand_virial_batch7,241.9053317891353,0,34,0.2092606676376603
989,fe_rand_virial_batch7,141.066230616455,0,34,0.12202961125990916
990,fe_rand_virial_batch7,10.044879708529418,0,36,0.007750678787445539
991,fe_rand_virial_batch7,78.2679575697178,0,36,0.06039194256922669
992,fe_rand_virial_batch7,111.94020863195134,0,36,0.0863736177715674
993,fe_rand_virial_batch7,94.70814561338416,0,36,0.07307727284983345
994,fe_rand_virial_batch7,150.91557401324775,0,36,0.11644720217071586
995,fe_rand_virial_batch7,115.97965973931166,0,38,0.0803183239191909
996,fe_rand_virial_batch7,176.6507842784959,0,38,0.12233433814300271
997,fe_rand_virial_batch7,-12.404635993270004,0,38,-0.00859046813938366
998,fe_rand_virial_batch7,-20.57770979782956,0,38,-0.014250491549743461
999,fe_rand_virial_batch7,-0.5879501424476393,0,38,-0.0004071676886756505
1000,fe_rand_virial_batch7,58.130193216132895,0,24,0.10092047433356405
1001,fe_rand_virial_batch7,167.6958504518735,0,24,0.29113862925672485
1002,fe_rand_virial_batch7,-47.46505473573202,0,24,-0.08240460891620142
1003,fe_rand_virial_batch7,-8.513345557107064,0,24,-0.014780113814421986
1004,fe_rand_virial_batch7,-193.43219296515025,0,24,-0.33581977945338587
1005,fe_rand_virial_batch7,-280.1494763297471,0,26,-0.41442230226293947
1006,fe_rand_virial_batch7,159.99532508797762,0,26,0.23667947498221542
1007,fe_rand_virial_batch7,49.46733298970431,0,26,0.07317652809127856
1008,fe_rand_virial_batch7,162.26225798724175,0,26,0.24003292601662982
1009,fe_rand_virial_batch7,-53.00147238190478,0,26,-0.07840454494364613
1010,fe_rand_virial_batch7,-198.48444881711652,0,28,-0.2531689398177507
1011,fe_rand_virial_batch7,91.89817102537775,0,28,0.11721705487930835
1012,fe_rand_virial_batch7,131.3460029531719,0,28,0.16753316703210702
1013,fe_rand_virial_batch7,37.70938426776125,0,28,0.04809870442316486
1014,fe_rand_virial_batch7,-12.450525892031948,0,28,-0.01588077282146932
1015,fe_rand_virial_batch7,44.13538996184146,0,30,0.04903932217982385
1016,fe_rand_virial_batch7,146.8714148181804,0,30,0.16319046090908934
1017,fe_rand_virial_batch7,11.726215101050665,0,30,0.013029127890056294
1018,fe_rand_virial_batch7,124.78738505527087,0,30,0.13865265006141209
1019,fe_rand_virial_batch7,-58.68074235188826,0,30,-0.06520082483543141
1020,fe_rand_virial_batch7,-22.251952726386676,0,32,-0.02173042258436199
1021,fe_rand_virial_batch7,128.40218641594237,0,32,0.12539276017181872
1022,fe_rand_virial_batch7,188.98709977027116,0,32,0.18455771461940543
1023,fe_rand_virial_batch7,212.0355786151657,0,32,0.20706599474137274
1024,fe_rand_virial_batch7,-37.31316988141088,0,32,-0.03643864246231531
1025,fe_rand_virial_batch7,-199.13884287434797,0,26,-0.2945840870922307
1026,fe_rand_virial_batch7,-155.88316588301709,0,26,-0.23059639923523237
1027,fe_rand_virial_batch7,36.15721895603021,0,26,0.05348701028998552
1028,fe_rand_virial_batch7,-128.35026592171022,0,26,-0.18986725728063641
1029,fe_rand_virial_batch7,-81.77043484091148,0,26,-0.12096218171732467
1030,fe_rand_virial_batch7,102.20581164158713,0,28,0.1303645556652897
1031,fe_rand_virial_batch7,202.25510267725085,0,28,0.2579784472924118
1032,fe_rand_virial_batch7,-104.36275370410613,0,28,-0.13311575727564556
1033,fe_rand_virial_batch7,-118.26539762460224,0,28,-0.15084872145995185
1034,fe_rand_virial_batch7,-15.31569649279551,0,28,-0.019535327159177947
1035,fe_rand_virial_batch7,-12.92556089536097,0,30,-0.014361734328178857
1036,fe_rand_virial_batch7,109.74136045035205,0,30,0.12193484494483561
1037,fe_rand_virial_batch7,-96.73237064052283,0,30,-0.10748041182280314
1038,fe_rand_virial_batch7,76.27002552052133,0,30,0.08474447280057926
1039,fe_rand_virial_batch7,18.86733672021839,0,30,0.020963707466909322
1040,fe_rand_virial_batch7,191.41104397181803,0,32,0.18692484762872855
1041,fe_rand_virial_batch7,-13.146272707858476,0,32,-0.012838156941268043
1042,fe_rand_virial_batch7,-64.73652675916354,0,32,-0.06321926441324564
1043,fe_rand_virial_batch7,-203.44589881751395,0,32,-0.19867763556397847
1044,fe_rand_virial_batch7,115.97565325396775,0,32,0.11325747388082788
1045,fe_rand_virial_batch7,181.97224759668998,0,34,0.15741543909748268
1046,fe_rand_virial_batch7,87.97881627364605,0,34,0.0761062424512509
1047,fe_rand_virial_batch7,22.54476426874488,0,34,0.019502391235938478
1048,fe_rand_virial_batch7,-38.344516746979636,0,34,-0.033169997185968546
1049,fe_rand_virial_batch7,112.14002944801243,0,34,0.0970069458892841
1050,fe_rand_virial_batch8,-12.034070218788402,0,28,-0.015349579360699493
1051,fe_rand_virial_batch8,88.11423455398418,0,28,0.1123906052984492
1052,fe_rand_virial_batch8,41.76146118572586,0,28,0.05326716987975237
1053,fe_rand_virial_batch8,-77.80107986445798,0,28,-0.09923607125568619
1054,fe_rand_virial_batch8,-32.85424744141307,0,28,-0.041905927858945244
1055,fe_rand_virial_batch8,-6.162693916749014,0,30,-0.006847437685276681
1056,fe_rand_virial_batch8,-48.63774358013921,0,30,-0.05404193731126579
1057,fe_rand_virial_batch8,-9.735516516237736,0,30,-0.010817240573597484
1058,fe_rand_virial_batch8,-90.82779046065684,0,30,-0.1009197671785076
1059,fe_rand_virial_batch8,23.419006199711433,0,30,0.02602111799967937
1060,fe_rand_virial_batch8,-14.365602663162443,0,32,-0.014028908850744573
1061,fe_rand_virial_batch8,66.29510439714086,0,32,0.06474131288783287
1062,fe_rand_virial_batch8,61.601202993495576,0,32,0.060157424798335524
1063,fe_rand_virial_batch8,122.8442116855472,0,32,0.11996505047416718
1064,fe_rand_virial_batch8,70.00573333130527,0,32,0.0683649739563528
1065,fe_rand_virial_batch8,-0.31428200323729033,0,34,-0.000271870245014957
1066,fe_rand_virial_batch8,171.24315573407335,0,34,0.14813421776303923
1067,fe_rand_virial_batch8,91.75326367488198,0,34,0.07937133535889444
1068,fe_rand_virial_batch8,441.3282235763649,0,34,0.3817718197027378
1069,fe_rand_virial_batch8,74.97063992036342,0,34,0.06485349474079881
1070,fe_rand_virial_batch8,-17.56768803889039,0,36,-0.013555314844822834
1071,fe_rand_virial_batch8,97.84481419164827,0,36,0.07549754181454342
1072,fe_rand_virial_batch8,85.85650066982059,0,36,0.06624729989955293
1073,fe_rand_virial_batch8,210.5515613577669,0,36,0.16246262450444976
1074,fe_rand_virial_batch8,-165.54007495537343,0,36,-0.12773153931741776
1075,fe_rand_virial_batch8,184.01709318715476,0,30,0.2044634368746164
1076,fe_rand_virial_batch8,292.7145830658954,0,30,0.32523842562877264
1077,fe_rand_virial_batch8,-166.70751512842193,0,30,-0.18523057236491325
1078,fe_rand_virial_batch8,-57.07582303956614,0,30,-0.06341758115507348
1079,fe_rand_virial_batch8,53.020042891335876,0,30,0.05891115876815097
1080,fe_rand_virial_batch8,53.90524630999074,0,32,0.05264184209960033
1081,fe_rand_virial_batch8,-130.44210713247574,0,32,-0.12738487024655834
1082,fe_rand_virial_batch8,-88.87283821094717,0,32,-0.08678988106537809
1083,fe_rand_virial_batch8,-19.83712043391291,0,32,-0.019372187923743078
1084,fe_rand_virial_batch8,137.87925446275872,0,32,0.13464770943628782
1085,fe_rand_virial_batch8,70.77076272081725,0,34,0.06122038297648551
1086,fe_rand_virial_batch8,135.6543750445035,0,34,0.1173480752980134
1087,fe_rand_virial_batch8,-17.21227696989951,0,34,-0.01488951294974006
1088,fe_rand_virial_batch8,-55.40148503010146,0,34,-0.0479251600606414
1089,fe_rand_virial_batch8,48.54353482794592,0,34,0.041992677186804425
1090,fe_rand_virial_batch8,60.49261110652467,0,36,0.046676397458738174
1091,fe_rand_virial_batch8,360.96734623025526,0,36,0.2785241869060612
1092,fe_rand_virial_batch8,-1.718053726413197,0,36,-0.0013256587395163557
1093,fe_rand_virial_batch8,105.18251963931378,0,36,0.08115935157354459
1094,fe_rand_virial_batch8,253.32292077903125,0,36,0.19546521665048708
1095,fe_rand_virial_batch8,-3.110126544518341,0,38,-0.002153827246896358
1096,fe_rand_virial_batch8,100.61847030664067,0,38,0.06968038109878164
1097,fe_rand_virial_batch8,64.0611611242392,0,38,0.04436368498908532
1098,fe_rand_virial_batch8,151.67586393697408,0,38,0.10503868693696267
1099,fe_rand_virial_batch8,78.32577465117198,0,38,0.05424222621272298
1100,fe_rand_virial_batch8,-27.756903565498103,0,32,-0.02710635113818174
1101,fe_rand_virial_batch8,-198.59714756726532,0,32,-0.19394252692115754
1102,fe_rand_virial_batch8,-7.654088252795186,0,32,-0.007474695559370299
1103,fe_rand_virial_batch8,-16.395584021824735,0,32,-0.016011312521313218
1104,fe_rand_virial_batch8,-23.847570139417027,0,32,-0.02328864271427444
1105,fe_rand_virial_batch8,87.7924578363102,0,34,0.07594503273037215
1106,fe_rand_virial_batch8,-187.99246558284304,0,34,-0.16262324012356663
1107,fe_rand_virial_batch8,-84.17258302337974,0,34,-0.07281365313441154
1108,fe_rand_virial_batch8,185.7418539451465,0,34,0.16067634424320631
1109,fe_rand_virial_batch8,-52.36664871711953,0,34,-0.045299869132456344
1110,fe_rand_virial_batch8,209.5695311980625,0,36,0.1617048851836902
1111,fe_rand_virial_batch8,202.22860365021023,0,36,0.1560405892362733
1112,fe_rand_virial_batch8,-26.31355978621809,0,36,-0.020303672674550993
1113,fe_rand_virial_batch8,21.971567808635882,0,36,0.01695337022271287
1114,fe_rand_virial_batch8,62.4288164079922,0,36,0.04817038303085818
1115,fe_rand_virial_batch8,183.91987691525313,0,38,0.1273683358138872
1116,fe_rand_virial_batch8,26.747895069272502,0,38,0.018523473039662397
1117,fe_rand_virial_batch8,-139.97099860812162,0,38,-0.09693282452085984
1118,fe_rand_virial_batch8,6.89957477719373,0,38,0.004778098876172943
1119,fe_rand_virial_batch8,-35.99327218860433,0,38,-0.024926088773271696
1120,fe_rand_virial_batch8,115.34669748476115,0,40,0.07209168592797571
1121,fe_rand_virial_batch8,135.0956370310917,0,40,0.08443477314443232
1122,fe_rand_virial_batch8,138.5037921764104,0,40,0.0865648701102565
1123,fe_rand_virial_batch8,77.15170882852502,0,40,0.04821981801782813
1124,fe_rand_virial_batch8,46.2180884052065,0,40,0.028886305253254065
1125,fe_rand_virial_batch8,-126.13323464326932,0,26,-0.18658762521193686
1126,fe_rand_virial_batch8,-106.90347361373063,0,26,-0.15814123315640624
1127,fe_rand_virial_batch8,55.53517783036624,0,26,0.08215262992657728
1128,fe_rand_virial_batch8,163.80726458969073,0,26,0.24231843874214606
1129,fe_rand_virial_batch8,84.88269220179372,0,26,0.12556611272454693
1130,fe_rand_virial_batch8,-145.76329456012684,0,28,-0.18592256959199852
1131,fe_rand_virial_batch8,-233.1178666763721,0,28,-0.29734421769945424
1132,fe_rand_virial_batch8,0.4382069564260589,0,28,0.0005589374444209935
1133,fe_rand_virial_batch8,48.3455740188383,0,28,0.061665272983212116
1134,fe_rand_virial_batch8,59.479966206605624,0,28,0.07586730383495616
1135,fe_rand_virial_batch8,-30.821335269244653,0,30,-0.034245928076938506
1136,fe_rand_virial_batch8,97.38938433210193,0,30,0.10821042703566881
1137,fe_rand_virial_batch8,-225.4483953512402,0,30,-0.2504982170569336
1138,fe_rand_virial_batch8,67.85983201267568,0,30,0.07539981334741742
1139,fe_rand_virial_batch8,-230.555237084245,0,30,-0.2561724856491611
1140,fe_rand_virial_batch8,85.63933015752804,0,32,0.08363215835696097
1141,fe_rand_virial_batch8,84.7995477672394,0,32,0.08281205836644473
1142,fe_rand_virial_batch8,245.69422196027716,0,32,0.23993576363308317
1143,fe_rand_virial_batch8,136.5446982280359,0,32,0.13334443186331632
1144,fe_rand_virial_batch8,-65.51577316826865,0,32,-0.06398024723463736
1145,fe_rand_virial_batch8,186.73008339723307,0,34,0.1615312140114473
1146,fe_rand_virial_batch8,55.39170156298048,0,34,0.04791669685378934
1147,fe_rand_virial_batch8,-3.735305177682943,0,34,-0.0032312328526669055
1148,fe_rand_virial_batch8,77.4206391661377,0,34,0.06697287125098417
1149,fe_rand_virial_batch8,111.3634573399329,0,34,0.09633517070928452
1150,fe_rand_virial_batch8,39.90245617624743,0,28,0.050895990020723765
1151,fe_rand_virial_batch8,79.64115302662404,0,28,0.10158310335028577
1152,fe_rand_virial_batch8,128.9106071616356,0,28,0.164426794849025
1153,fe_rand_virial_batch8,-22.982829287018202,0,28,-0.02931483327425791
1154,fe_rand_virial_batch8,-91.94115918584,0,28,-0.11727188671663265
1155,fe_rand_virial_batch8,19.401256687251617,0,30,0.02155695187472402
1156,fe_rand_virial_batch8,42.41082543921398,0,30,0.04712313937690442
1157,fe_rand_virial_batch8,156.90625965381219,0,30,0.17434028850423577
1158,fe_rand_virial_batch8,-126.3041676355195,0,30,-0.1403379640394661
1159,fe_rand_virial_batch8,-139.71323880068587,0,30,-0.15523693200076208
1160,fe_rand_virial_batch8,269.07671371149985,0,32,0.26277022823388657
1161,fe_rand_virial_batch8,115.36093426807874,0,32,0.11265716237117064
1162,fe_rand_virial_batch8,74.23006529365128,0,32,0.07249029813833133
1163,fe_rand_virial_batch8,-17.933460180336695,0,32,-0.017513144707360054
1164,fe_rand_virial_batch8,109.561053373981,0,32,0.10699321618552832
1165,fe_rand_virial_batch8,68.22089115982895,0,34,0.05901461172995584
1166,fe_rand_virial_batch8,154.70908936158952,0,34,0.13383139218130582
1167,fe_rand_virial_batch8,-197.69672818685734,0,34,-0.17101793095748904
1168,fe_rand_virial_batch8,219.86102152638588,0,34,0.1901911950920293
1169,fe_rand_virial_batch8,-20.396958481875856,0,34,-0.017644427752487764
1170,fe_rand_virial_batch8,-129.39743504583925,0,36,-0.0998436998810488
1171,fe_rand_virial_batch8,-209.08740903441165,0,36,-0.161332877341367
1172,fe_rand_virial_batch8,230.9120978602513,0,36,0.178172915015626
1173,fe_rand_virial_batch8,236.84785739223005,0,36,0.18275297638289356
1174,fe_rand_virial_batch8,-123.70569510198683,0,36,-0.09545192523301453
1175,fe_rand_virial_batch8,24.882547359698712,0,30,0.02764727484410968
1176,fe_rand_virial_batch8,-19.809897508871437,0,30,-0.022010997232079374
1177,fe_rand_virial_batch8,-328.3072755651994,0,30,-0.36478586173911043
1178,fe_rand_virial_batch8,-22.998071614470827,0,30,-0.025553412904967585
1179,fe_rand_virial_batch8,-108.40707625804988,0,30,-0.12045230695338877
1180,fe_rand_virial_batch8,150.44582740398428,0,32,0.1469197533242034
1181,fe_rand_virial_batch8,69.99173707899858,0,32,0.06835130574120955
1182,fe_rand_virial_batch8,-6.873016702538346,0,32,-0.006711930373572604
1183,fe_rand_virial_batch8,36.449218311974924,0,32,0.03559493975778801
1184,fe_rand_virial_batch8,197.80811768300677,0,32,0.1931719899248113
1185,fe_rand_virial_batch8,11.289890033997787,0,34,0.009766340859859678
1186,fe_rand_virial_batch8,142.32262336624711,0,34,0.1231164561991757
1187,fe_rand_virial_batch8,92.99138682960489,0,34,0.08044237615017724
1188,fe_rand_virial_batch8,152.36044274603435,0,34,0.13179969095677713
1189,fe_rand_virial_batch8,62.69311792924663,0,34,0.05423280097685695
1190,fe_rand_virial_batch8,31.234858476224,0,36,0.024100971046469136
1191,fe_rand_virial_batch8,-149.00510287441193,0,36,-0.11497307320556477
1192,fe_rand_virial_batch8,86.37760529979505,0,36,0.06664938680539742
1193,fe_rand_virial_batch8,-48.53007055771138,0,36,-0.037446042096999525
1194,fe_rand_virial_batch8,-39.26472780175955,0,36,-0.030296857871728047
1195,fe_rand_virial_batch8,46.83326089417668,0,38,0.03243300615940214
1196,fe_rand_virial_batch8,125.75543449625725,0,38,0.08708825103618924
1197,fe_rand_virial_batch8,334.12123870312837,0,38,0.23138589937889775
1198,fe_rand_virial_batch8,306.5262144985797,0,38,0.21227577181342083
1199,fe_rand_virial_batch8,193.78224703185361,0,38,0.13419823201651912
1200,fe_rand_virial_batch9,-79.30383335276088,0,32,-0.07744514975855554
1201,fe_rand_virial_batch9,182.4418955396975,0,32,0.17816591361298584
1202,fe_rand_virial_batch9,-98.17300470047643,0,32,-0.09587207490280901
1203,fe_rand_virial_batch9,14.290445870261005,0,32,0.013955513545176762
1204,fe_rand_virial_batch9,219.0345554577875,0,32,0.2139009330642456
1205,fe_rand_virial_batch9,157.25584870530963,0,34,0.13603447119836473
1206,fe_rand_virial_batch9,68.37068013524708,0,34,0.05914418696820682
1207,fe_rand_virial_batch9,47.47014288437905,0,34,0.04106413744323447
1208,fe_rand_virial_batch9,-103.0970665962462,0,34,-0.08918431366457283
1209,fe_rand_virial_batch9,-120.09006818099176,0,34,-0.10388414202507938
1210,fe_rand_virial_batch9,-1.0199017512755972,0,36,-0.000786961227836109
1211,fe_rand_virial_batch9,319.1658892524539,0,36,0.24626997627504157
1212,fe_rand_virial_batch9,44.63739789129507,0,36,0.0344424366445178
1213,fe_rand_virial_batch9,86.56503901957554,0,36,0.06679401158917865
1214,fe_rand_virial_batch9,126.97951410276457,0,36,0.09797802014102204
1215,fe_rand_virial_batch9,-158.18359888662263,0,38,-0.10954542859184394
1216,fe_rand_virial_batch9,240.028553084656,0,38,0.1662247597539169
1217,fe_rand_virial_batch9,4.329081124842215,0,38,0.0029979786183117834
