,[W],[Ta],[Tr],[R],total_count,sequence_type,block_number,block_type,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,smiles
2610,0.0,8.0,4.0,10.0,22.0,block,3,[Tr][Ta][R],10.0,8.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2611,0.0,8.0,6.0,10.0,24.0,block,3,[Tr][Ta][R],10.0,8.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2612,0.0,8.0,8.0,10.0,26.0,block,3,[Tr][Ta][R],10.0,8.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2613,0.0,8.0,10.0,10.0,28.0,block,3,[Tr][Ta][R],10.0,8.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2614,0.0,8.0,12.0,10.0,30.0,block,3,[Tr][Ta][R],10.0,8.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,8.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2615,0.0,10.0,4.0,10.0,24.0,block,3,[Tr][Ta][R],10.0,10.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,10.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2616,0.0,10.0,6.0,10.0,26.0,block,3,[Tr][Ta][R],10.0,10.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,10.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2617,0.0,10.0,8.0,10.0,28.0,block,3,[Tr][Ta][R],10.0,10.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,10.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2618,0.0,10.0,10.0,10.0,30.0,block,3,[Tr][Ta][R],10.0,10.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,10.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2619,0.0,10.0,12.0,10.0,32.0,block,3,[Tr][Ta][R],10.0,10.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,10.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2620,0.0,12.0,4.0,10.0,26.0,block,3,[Tr][Ta][R],10.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2621,0.0,12.0,6.0,10.0,28.0,block,3,[Tr][Ta][R],10.0,12.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2622,0.0,12.0,8.0,10.0,30.0,block,3,[Tr][Ta][R],10.0,12.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2623,0.0,12.0,10.0,10.0,32.0,block,3,[Tr][Ta][R],10.0,12.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2624,0.0,12.0,12.0,10.0,34.0,block,3,[Tr][Ta][R],10.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R]
2625,0.0,4.0,4.0,12.0,20.0,block,3,[Tr][Ta][R],12.0,4.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2626,0.0,4.0,6.0,12.0,22.0,block,3,[Tr][Ta][R],12.0,4.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2627,0.0,4.0,8.0,12.0,24.0,block,3,[Tr][Ta][R],12.0,4.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2628,0.0,4.0,10.0,12.0,26.0,block,3,[Tr][Ta][R],12.0,4.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2629,0.0,4.0,12.0,12.0,28.0,block,3,[Tr][Ta][R],12.0,4.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2630,0.0,6.0,4.0,12.0,22.0,block,3,[Tr][Ta][R],12.0,6.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,6.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2631,0.0,6.0,6.0,12.0,24.0,block,3,[Tr][Ta][R],12.0,6.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,6.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2632,0.0,6.0,8.0,12.0,26.0,block,3,[Tr][Ta][R],12.0,6.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,6.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2633,0.0,6.0,10.0,12.0,28.0,block,3,[Tr][Ta][R],12.0,6.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,6.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2634,0.0,6.0,12.0,12.0,30.0,block,3,[Tr][Ta][R],12.0,6.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,6.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2635,0.0,8.0,4.0,12.0,24.0,block,3,[Tr][Ta][R],12.0,8.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,8.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2636,0.0,8.0,6.0,12.0,26.0,block,3,[Tr][Ta][R],12.0,8.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,8.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2637,0.0,8.0,8.0,12.0,28.0,block,3,[Tr][Ta][R],12.0,8.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,8.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2638,0.0,8.0,10.0,12.0,30.0,block,3,[Tr][Ta][R],12.0,8.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,8.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2639,0.0,8.0,12.0,12.0,32.0,block,3,[Tr][Ta][R],12.0,8.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,8.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2640,0.0,10.0,4.0,12.0,26.0,block,3,[Tr][Ta][R],12.0,10.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,10.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2641,0.0,10.0,6.0,12.0,28.0,block,3,[Tr][Ta][R],12.0,10.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,10.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2642,0.0,10.0,8.0,12.0,30.0,block,3,[Tr][Ta][R],12.0,10.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,10.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2643,0.0,10.0,10.0,12.0,32.0,block,3,[Tr][Ta][R],12.0,10.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,10.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2644,0.0,10.0,12.0,12.0,34.0,block,3,[Tr][Ta][R],12.0,10.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,10.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2645,0.0,12.0,4.0,12.0,28.0,block,3,[Tr][Ta][R],12.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,4.0,0.0,[Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2646,0.0,12.0,6.0,12.0,30.0,block,3,[Tr][Ta][R],12.0,12.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2647,0.0,12.0,8.0,12.0,32.0,block,3,[Tr][Ta][R],12.0,12.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2648,0.0,12.0,10.0,12.0,34.0,block,3,[Tr][Ta][R],12.0,12.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2649,0.0,12.0,12.0,12.0,36.0,block,3,[Tr][Ta][R],12.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R]
2650,0.0,0.0,8.0,4.0,12.0,block,3,[Tr][R][Tr],4.0,0.0,4.0,0.0,2,4,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr]
2651,0.0,0.0,10.0,4.0,14.0,block,3,[Tr][R][Tr],4.0,0.0,5.0,0.0,2,6,1.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr]
2652,0.0,0.0,12.0,4.0,16.0,block,3,[Tr][R][Tr],4.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr]
2653,0.0,0.0,14.0,4.0,18.0,block,3,[Tr][R][Tr],4.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr]
2654,0.0,0.0,16.0,4.0,20.0,block,3,[Tr][R][Tr],4.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr]
2655,0.0,0.0,8.0,6.0,14.0,block,3,[Tr][R][Tr],6.0,0.0,4.0,0.0,2,6,1.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2656,0.0,0.0,10.0,6.0,16.0,block,3,[Tr][R][Tr],6.0,0.0,5.0,0.0,2,6,1.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2657,0.0,0.0,12.0,6.0,18.0,block,3,[Tr][R][Tr],6.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2658,0.0,0.0,14.0,6.0,20.0,block,3,[Tr][R][Tr],6.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2659,0.0,0.0,16.0,6.0,22.0,block,3,[Tr][R][Tr],6.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2660,0.0,0.0,8.0,8.0,16.0,block,3,[Tr][R][Tr],8.0,0.0,4.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2661,0.0,0.0,10.0,8.0,18.0,block,3,[Tr][R][Tr],8.0,0.0,5.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2662,0.0,0.0,12.0,8.0,20.0,block,3,[Tr][R][Tr],8.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2663,0.0,0.0,14.0,8.0,22.0,block,3,[Tr][R][Tr],8.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2664,0.0,0.0,16.0,8.0,24.0,block,3,[Tr][R][Tr],8.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2665,0.0,0.0,8.0,10.0,18.0,block,3,[Tr][R][Tr],10.0,0.0,4.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2666,0.0,0.0,10.0,10.0,20.0,block,3,[Tr][R][Tr],10.0,0.0,5.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2667,0.0,0.0,12.0,10.0,22.0,block,3,[Tr][R][Tr],10.0,0.0,6.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2668,0.0,0.0,14.0,10.0,24.0,block,3,[Tr][R][Tr],10.0,0.0,7.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2669,0.0,0.0,16.0,10.0,26.0,block,3,[Tr][R][Tr],10.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,10.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2670,0.0,0.0,8.0,12.0,20.0,block,3,[Tr][R][Tr],12.0,0.0,4.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,4.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2671,0.0,0.0,10.0,12.0,22.0,block,3,[Tr][R][Tr],12.0,0.0,5.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2672,0.0,0.0,12.0,12.0,24.0,block,3,[Tr][R][Tr],12.0,0.0,6.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2673,0.0,0.0,14.0,12.0,26.0,block,3,[Tr][R][Tr],12.0,0.0,7.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2674,0.0,0.0,16.0,12.0,28.0,block,3,[Tr][R][Tr],12.0,0.0,8.0,0.0,2,12,1.0,0.0,2.0,0.0,12.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
2675,0.0,0.0,10.0,4.0,14.0,block,3,[Tr][R][Tr],4.0,0.0,5.0,0.0,2,6,1.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2676,0.0,0.0,12.0,4.0,16.0,block,3,[Tr][R][Tr],4.0,0.0,6.0,0.0,2,6,1.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2677,0.0,0.0,14.0,4.0,18.0,block,3,[Tr][R][Tr],4.0,0.0,7.0,0.0,2,8,1.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2678,0.0,0.0,16.0,4.0,20.0,block,3,[Tr][R][Tr],4.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,4.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2679,0.0,0.0,18.0,4.0,22.0,block,3,[Tr][R][Tr],4.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,4.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2680,0.0,0.0,10.0,6.0,16.0,block,3,[Tr][R][Tr],6.0,0.0,5.0,0.0,2,6,1.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2681,0.0,0.0,12.0,6.0,18.0,block,3,[Tr][R][Tr],6.0,0.0,6.0,0.0,2,6,1.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2682,0.0,0.0,14.0,6.0,20.0,block,3,[Tr][R][Tr],6.0,0.0,7.0,0.0,2,8,1.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2683,0.0,0.0,16.0,6.0,22.0,block,3,[Tr][R][Tr],6.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,6.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2684,0.0,0.0,18.0,6.0,24.0,block,3,[Tr][R][Tr],6.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2685,0.0,0.0,10.0,8.0,18.0,block,3,[Tr][R][Tr],8.0,0.0,5.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2686,0.0,0.0,12.0,8.0,20.0,block,3,[Tr][R][Tr],8.0,0.0,6.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2687,0.0,0.0,14.0,8.0,22.0,block,3,[Tr][R][Tr],8.0,0.0,7.0,0.0,2,8,1.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2688,0.0,0.0,16.0,8.0,24.0,block,3,[Tr][R][Tr],8.0,0.0,8.0,0.0,2,10,1.0,0.0,2.0,0.0,8.0,0.0,10.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2689,0.0,0.0,18.0,8.0,26.0,block,3,[Tr][R][Tr],8.0,0.0,9.0,0.0,2,12,1.0,0.0,2.0,0.0,8.0,0.0,12.0,0.0,[Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
2690,0.0,0.0,10.0,10.0,20.0,block,3,[Tr][R][Tr],10.0,0.0,5.0,0.0,2,10,1.0,0.0,2.0,0.0,10.0,0.0,6.0,0.0,[Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr]
